permit_number,address,type,value,issued_date,status
NSH251113762,6471 Broadway,ADDITION,174966,2025-09-15,ISSUED
NSH251113763,9297 Broadway,NEW CONSTRUCTION,425048,2025-10-23,ISSUED
NSH251113764,8629 Church St,REMODEL,131476,2025-09-28,ISSUED
NSH251113765,7948 West End Ave,ADDITION,456903,2025-09-25,ISSUED
NSH251113766,4017 Broadway,NEW CONSTRUCTION,380292,2025-11-22,ISSUED
NSH251113767,4461 West End Ave,NEW CONSTRUCTION,311366,2025-10-04,ISSUED
NSH251113768,5996 Broadway,REMODEL,431251,2025-11-23,ISSUED
NSH251113769,4181 Broadway,ADDITION,275257,2025-09-18,ISSUED
NSH251113770,2398 West End Ave,NEW CONSTRUCTION,320021,2025-09-05,ISSUED
NSH251113771,8575 West End Ave,REMODEL,272887,2025-09-16,ISSUED
NSH251113772,2561 Broadway,ADDITION,481115,2025-11-23,ISSUED
NSH251113773,8793 West End Ave,REMODEL,427854,2025-10-25,ISSUED
NSH251113774,4406 West End Ave,ADDITION,99715,2025-10-09,ISSUED
NSH251113775,6491 Church St,NEW CONSTRUCTION,413583,2025-10-27,ISSUED
NSH251113776,7771 Broadway,ADDITION,249784,2025-10-30,ISSUED
NSH251113777,833 West End Ave,ADDITION,108695,2025-11-22,ISSUED
NSH251113778,1218 West End Ave,NEW CONSTRUCTION,91698,2025-11-05,ISSUED
NSH251113779,7604 Charlotte Ave,ADDITION,73712,2025-10-21,ISSUED
NSH251113780,6435 Woodland St,NEW CONSTRUCTION,75598,2025-10-24,ISSUED
NSH251113781,369 Woodland St,NEW CONSTRUCTION,80000,2025-09-06,ISSUED
NSH251113782,6505 Woodland St,ADDITION,334081,2025-09-04,ISSUED
NSH251113783,7790 Church St,ADDITION,55099,2025-09-17,ISSUED
NSH251113784,2743 Church St,REMODEL,350975,2025-10-17,ISSUED
NSH251113785,3146 Charlotte Ave,ADDITION,163851,2025-09-19,ISSUED
NSH251113786,4797 Broadway,REMODEL,121393,2025-09-24,ISSUED
NSH251113787,8185 Charlotte Ave,REMODEL,356118,2025-09-10,ISSUED
NSH251113788,1822 Charlotte Ave,ADDITION,141550,2025-11-02,ISSUED
NSH251113789,4886 Church St,REMODEL,480495,2025-11-05,ISSUED
NSH251113790,6292 Woodland St,REMODEL,329927,2025-10-12,ISSUED
NSH251113791,7164 West End Ave,ADDITION,216801,2025-11-19,ISSUED
NSH251113792,3802 Woodland St,ADDITION,461802,2025-09-04,ISSUED
NSH251113793,9633 West End Ave,REMODEL,459056,2025-10-13,ISSUED
NSH251113794,4865 Charlotte Ave,NEW CONSTRUCTION,266969,2025-09-26,ISSUED
NSH251113795,9751 Charlotte Ave,NEW CONSTRUCTION,237410,2025-10-05,ISSUED
NSH251113796,4672 Church St,NEW CONSTRUCTION,495741,2025-10-15,ISSUED
NSH251113797,678 Woodland St,REMODEL,371871,2025-10-08,ISSUED
NSH251113798,7522 West End Ave,NEW CONSTRUCTION,216266,2025-10-04,ISSUED
NSH251113799,6054 West End Ave,ADDITION,312327,2025-10-27,ISSUED
NSH251113800,5887 Church St,REMODEL,127506,2025-10-20,ISSUED
NSH251113801,6788 Broadway,ADDITION,271029,2025-11-01,ISSUED
NSH251113802,245 Woodland St,REMODEL,470603,2025-11-20,ISSUED
NSH251113803,8597 Woodland St,NEW CONSTRUCTION,434047,2025-10-22,ISSUED
NSH251113804,4722 Broadway,ADDITION,196418,2025-11-29,ISSUED
NSH251113805,5757 Charlotte Ave,NEW CONSTRUCTION,207784,2025-10-22,ISSUED
NSH251113806,2279 Charlotte Ave,ADDITION,395600,2025-11-28,ISSUED
NSH251113807,6705 West End Ave,REMODEL,87185,2025-09-16,ISSUED
NSH251113808,1190 West End Ave,NEW CONSTRUCTION,358363,2025-11-22,ISSUED
NSH251113809,4482 Broadway,NEW CONSTRUCTION,89536,2025-10-01,ISSUED
NSH251113810,6640 West End Ave,REMODEL,134777,2025-11-14,ISSUED
NSH251113811,5136 Woodland St,NEW CONSTRUCTION,72214,2025-10-13,ISSUED
NSH251113812,6938 Broadway,REMODEL,196298,2025-11-29,ISSUED
NSH251113813,1119 Broadway,NEW CONSTRUCTION,367867,2025-11-27,ISSUED
NSH251113814,5008 West End Ave,NEW CONSTRUCTION,481739,2025-10-30,ISSUED
NSH251113815,3231 Broadway,REMODEL,138085,2025-11-20,ISSUED
NSH251113816,1159 Charlotte Ave,NEW CONSTRUCTION,378706,2025-11-01,ISSUED
NSH251113817,5417 Church St,REMODEL,482012,2025-11-07,ISSUED
NSH251113818,4929 Broadway,REMODEL,309530,2025-10-29,ISSUED
NSH251113819,3404 Charlotte Ave,REMODEL,446827,2025-09-06,ISSUED
NSH251113820,8595 Church St,REMODEL,206459,2025-09-15,ISSUED
NSH251113821,9736 Broadway,NEW CONSTRUCTION,113468,2025-11-20,ISSUED
NSH251113822,5958 Broadway,NEW CONSTRUCTION,279582,2025-10-19,ISSUED
NSH251113823,1273 Woodland St,ADDITION,328193,2025-10-16,ISSUED
NSH251113824,8897 Charlotte Ave,NEW CONSTRUCTION,107830,2025-11-06,ISSUED
NSH251113825,5538 Broadway,NEW CONSTRUCTION,148164,2025-09-28,ISSUED
NSH251113826,2926 Charlotte Ave,REMODEL,233099,2025-11-25,ISSUED
NSH251113827,4522 Charlotte Ave,ADDITION,486615,2025-11-19,ISSUED
NSH251113828,6243 Charlotte Ave,NEW CONSTRUCTION,491586,2025-09-10,ISSUED
NSH251113829,5011 Woodland St,NEW CONSTRUCTION,271761,2025-10-31,ISSUED
NSH251113830,3715 Broadway,NEW CONSTRUCTION,331053,2025-11-16,ISSUED
NSH251113831,3293 Church St,NEW CONSTRUCTION,428562,2025-10-27,ISSUED
NSH251113832,3493 West End Ave,ADDITION,272160,2025-10-30,ISSUED
NSH251113833,6567 Charlotte Ave,NEW CONSTRUCTION,337467,2025-11-06,ISSUED
NSH251113834,3717 Charlotte Ave,REMODEL,226871,2025-09-11,ISSUED
NSH251113835,7287 Woodland St,ADDITION,354087,2025-10-20,ISSUED
NSH251113836,6362 West End Ave,REMODEL,305122,2025-11-20,ISSUED
NSH251113837,5833 Charlotte Ave,ADDITION,241928,2025-09-27,ISSUED
NSH251113838,2734 Woodland St,ADDITION,163492,2025-11-12,ISSUED
NSH251113839,3064 Broadway,ADDITION,437689,2025-10-31,ISSUED
NSH251113840,3012 Woodland St,ADDITION,75076,2025-10-29,ISSUED
NSH251113841,812 West End Ave,NEW CONSTRUCTION,134071,2025-10-26,ISSUED
NSH251113842,6537 Charlotte Ave,NEW CONSTRUCTION,189826,2025-11-22,ISSUED
NSH251113843,4269 West End Ave,REMODEL,121485,2025-09-05,ISSUED
NSH251113844,6046 West End Ave,REMODEL,230033,2025-10-26,ISSUED
NSH251113845,3917 Church St,NEW CONSTRUCTION,371928,2025-10-22,ISSUED
NSH251113846,714 Church St,NEW CONSTRUCTION,299205,2025-10-14,ISSUED
NSH251113847,9591 Church St,ADDITION,237743,2025-10-10,ISSUED
NSH251113848,8086 Charlotte Ave,REMODEL,261423,2025-09-18,ISSUED
NSH251113849,2223 Woodland St,REMODEL,436592,2025-09-08,ISSUED
NSH251113850,8341 Broadway,REMODEL,324751,2025-09-14,ISSUED
NSH251113851,258 Church St,REMODEL,165320,2025-09-08,ISSUED
NSH251113852,2653 Charlotte Ave,ADDITION,414339,2025-11-19,ISSUED
NSH251113853,9623 Church St,ADDITION,220580,2025-09-10,ISSUED
NSH251113854,3035 Charlotte Ave,ADDITION,254582,2025-10-03,ISSUED
NSH251113855,3243 Charlotte Ave,REMODEL,428120,2025-11-22,ISSUED
NSH251113856,1777 Charlotte Ave,NEW CONSTRUCTION,186178,2025-09-10,ISSUED
NSH251113857,8007 Broadway,REMODEL,228541,2025-10-09,ISSUED
NSH251113858,543 Church St,NEW CONSTRUCTION,253661,2025-10-29,ISSUED
NSH251113859,8921 West End Ave,ADDITION,107642,2025-11-15,ISSUED
NSH251113860,5565 Broadway,NEW CONSTRUCTION,363563,2025-09-19,ISSUED
NSH251113861,8110 Woodland St,ADDITION,78049,2025-09-08,ISSUED
NSH251113862,5696 Charlotte Ave,ADDITION,189798,2025-10-23,ISSUED
NSH251113863,3795 Woodland St,REMODEL,278594,2025-11-16,ISSUED
NSH251113864,5476 Broadway,NEW CONSTRUCTION,86821,2025-11-02,ISSUED
NSH251113865,7331 West End Ave,NEW CONSTRUCTION,149895,2025-10-24,ISSUED
NSH251113866,9473 Church St,NEW CONSTRUCTION,437484,2025-10-25,ISSUED
NSH251113867,4088 Charlotte Ave,NEW CONSTRUCTION,483201,2025-10-28,ISSUED
NSH251113868,9747 Church St,REMODEL,106983,2025-09-06,ISSUED
NSH251113869,5651 Charlotte Ave,ADDITION,209624,2025-09-15,ISSUED
NSH251113870,6198 West End Ave,ADDITION,330946,2025-10-27,ISSUED
NSH251113871,7422 Charlotte Ave,ADDITION,136503,2025-09-01,ISSUED
NSH251113872,7534 Charlotte Ave,NEW CONSTRUCTION,162088,2025-11-15,ISSUED
NSH251113873,1514 Broadway,ADDITION,344956,2025-09-03,ISSUED
NSH251113874,1053 Church St,ADDITION,257492,2025-09-11,ISSUED
NSH251113875,2091 Charlotte Ave,ADDITION,223897,2025-10-12,ISSUED
NSH251113876,7028 West End Ave,REMODEL,436947,2025-09-01,ISSUED
NSH251113877,3561 Church St,ADDITION,77833,2025-10-11,ISSUED
NSH251113878,4640 Church St,ADDITION,229341,2025-09-04,ISSUED
NSH251113879,6854 West End Ave,REMODEL,86413,2025-11-16,ISSUED
NSH251113880,7337 Church St,ADDITION,144175,2025-10-25,ISSUED
NSH251113881,786 Charlotte Ave,REMODEL,282755,2025-11-18,ISSUED
NSH251113882,3545 Woodland St,NEW CONSTRUCTION,88192,2025-10-05,ISSUED
NSH251113883,8422 Charlotte Ave,NEW CONSTRUCTION,56456,2025-10-08,ISSUED
NSH251113884,6466 Woodland St,REMODEL,141456,2025-09-23,ISSUED
NSH251113885,7724 Charlotte Ave,NEW CONSTRUCTION,100067,2025-09-20,ISSUED
NSH251113886,7043 Church St,REMODEL,350702,2025-09-06,ISSUED
NSH251113887,2787 Church St,NEW CONSTRUCTION,82767,2025-09-21,ISSUED
NSH251113888,4911 Church St,ADDITION,483919,2025-10-28,ISSUED
NSH251113889,6328 West End Ave,REMODEL,153256,2025-11-05,ISSUED
NSH251113890,2775 Charlotte Ave,ADDITION,87422,2025-11-06,ISSUED
NSH251113891,6750 Church St,REMODEL,306628,2025-09-08,ISSUED
NSH251113892,6462 Church St,ADDITION,223578,2025-10-01,ISSUED
NSH251113893,5481 Charlotte Ave,NEW CONSTRUCTION,280667,2025-10-07,ISSUED
NSH251113894,4937 Charlotte Ave,REMODEL,106638,2025-09-04,ISSUED
NSH251113895,1516 Woodland St,REMODEL,129590,2025-11-09,ISSUED
NSH251113896,5105 Charlotte Ave,ADDITION,254065,2025-10-02,ISSUED
NSH251113897,2522 West End Ave,ADDITION,270976,2025-09-29,ISSUED
NSH251113898,3470 Woodland St,ADDITION,233510,2025-11-08,ISSUED
NSH251113899,5907 Church St,ADDITION,224136,2025-09-07,ISSUED
NSH251113900,155 Broadway,REMODEL,194526,2025-10-19,ISSUED
NSH251113901,2222 West End Ave,REMODEL,146752,2025-10-21,ISSUED
NSH251113902,1117 Woodland St,REMODEL,443501,2025-10-10,ISSUED
NSH251113903,5866 Charlotte Ave,REMODEL,264480,2025-10-27,ISSUED
NSH251113904,5931 Broadway,REMODEL,194384,2025-10-31,ISSUED
NSH251113905,454 Woodland St,REMODEL,208826,2025-10-15,ISSUED
NSH251113906,6969 Broadway,REMODEL,140325,2025-09-16,ISSUED
NSH251113907,3775 West End Ave,REMODEL,94480,2025-11-17,ISSUED
NSH251113908,3324 Church St,NEW CONSTRUCTION,465525,2025-09-17,ISSUED
NSH251113909,9989 Church St,ADDITION,96722,2025-11-21,ISSUED
NSH251113910,9947 Church St,REMODEL,344046,2025-11-01,ISSUED
NSH251113911,3126 Woodland St,ADDITION,132107,2025-09-12,ISSUED
NSH251113912,7548 Church St,NEW CONSTRUCTION,107320,2025-10-18,ISSUED
NSH251113913,7192 Charlotte Ave,REMODEL,238099,2025-10-02,ISSUED
NSH251113914,6255 Woodland St,ADDITION,184052,2025-10-06,ISSUED
NSH251113915,1798 Charlotte Ave,REMODEL,82806,2025-11-10,ISSUED
NSH251113916,6715 West End Ave,NEW CONSTRUCTION,170311,2025-09-03,ISSUED
NSH251113917,4053 Charlotte Ave,ADDITION,440225,2025-09-17,ISSUED
NSH251113918,4998 Church St,ADDITION,375676,2025-11-14,ISSUED
NSH251113919,791 Woodland St,REMODEL,204185,2025-11-20,ISSUED
NSH251113920,362 Broadway,NEW CONSTRUCTION,307827,2025-11-29,ISSUED
NSH251113921,4318 Church St,NEW CONSTRUCTION,53598,2025-11-15,ISSUED
NSH251113922,6689 Broadway,NEW CONSTRUCTION,267816,2025-10-15,ISSUED
NSH251113923,9468 Charlotte Ave,NEW CONSTRUCTION,127839,2025-09-09,ISSUED
NSH251113924,7891 Charlotte Ave,ADDITION,137086,2025-10-21,ISSUED
NSH251113925,687 Charlotte Ave,NEW CONSTRUCTION,347058,2025-10-25,ISSUED
NSH251113926,3884 West End Ave,NEW CONSTRUCTION,334729,2025-11-17,ISSUED
NSH251113927,7099 Broadway,REMODEL,380526,2025-09-19,ISSUED
NSH251113928,5186 West End Ave,ADDITION,186205,2025-10-30,ISSUED
NSH251113929,8976 Charlotte Ave,NEW CONSTRUCTION,91259,2025-10-22,ISSUED
NSH251113930,1264 Church St,NEW CONSTRUCTION,53013,2025-11-29,ISSUED
NSH251113931,1997 Woodland St,ADDITION,411663,2025-11-27,ISSUED
NSH251113932,308 Broadway,NEW CONSTRUCTION,437913,2025-09-22,ISSUED
NSH251113933,5593 Broadway,ADDITION,75907,2025-11-13,ISSUED
NSH251113934,3312 Church St,REMODEL,441104,2025-09-21,ISSUED
NSH251113935,1403 West End Ave,NEW CONSTRUCTION,237857,2025-10-29,ISSUED
NSH251113936,2771 West End Ave,REMODEL,258318,2025-09-13,ISSUED
NSH251113937,3563 West End Ave,REMODEL,136130,2025-09-09,ISSUED
NSH251113938,8508 Broadway,ADDITION,142855,2025-11-22,ISSUED
NSH251113939,1547 Charlotte Ave,ADDITION,192967,2025-09-01,ISSUED
NSH251113940,4983 Broadway,REMODEL,319329,2025-10-16,ISSUED
NSH251113941,4003 Church St,NEW CONSTRUCTION,92391,2025-09-27,ISSUED
NSH251113942,6443 Church St,REMODEL,317466,2025-11-23,ISSUED
NSH251113943,4300 Broadway,NEW CONSTRUCTION,436919,2025-09-21,ISSUED
NSH251113944,1341 Woodland St,ADDITION,131479,2025-11-13,ISSUED
NSH251113945,7982 Woodland St,NEW CONSTRUCTION,379363,2025-09-22,ISSUED
NSH251113946,8620 Church St,REMODEL,271693,2025-09-29,ISSUED
NSH251113947,1553 Woodland St,NEW CONSTRUCTION,285279,2025-09-07,ISSUED
NSH251113948,5339 Woodland St,ADDITION,182661,2025-11-13,ISSUED
NSH251113949,5674 Charlotte Ave,NEW CONSTRUCTION,262621,2025-10-13,ISSUED
NSH251113950,912 Church St,REMODEL,379956,2025-10-30,ISSUED
NSH251113951,530 Broadway,NEW CONSTRUCTION,127109,2025-09-01,ISSUED
NSH251113952,4848 Woodland St,NEW CONSTRUCTION,286384,2025-09-16,ISSUED
NSH251113953,2067 West End Ave,REMODEL,314882,2025-11-16,ISSUED
NSH251113954,3685 Woodland St,ADDITION,68405,2025-11-10,ISSUED
NSH251113955,5386 Broadway,ADDITION,421297,2025-09-17,ISSUED
NSH251113956,317 Church St,REMODEL,96897,2025-10-26,ISSUED
NSH251113957,5493 Broadway,REMODEL,392354,2025-11-05,ISSUED
NSH251113958,1419 Church St,NEW CONSTRUCTION,337182,2025-10-07,ISSUED
NSH251113959,869 Woodland St,ADDITION,485178,2025-10-07,ISSUED
NSH251113960,1500 Broadway,ADDITION,439463,2025-11-16,ISSUED
NSH251113961,5474 Church St,REMODEL,394764,2025-11-10,ISSUED
NSH251113962,6714 Charlotte Ave,NEW CONSTRUCTION,113577,2025-10-26,ISSUED
NSH251113963,6567 Broadway,NEW CONSTRUCTION,281295,2025-10-07,ISSUED
NSH251113964,1545 Charlotte Ave,REMODEL,193540,2025-11-10,ISSUED
NSH251113965,9579 Church St,ADDITION,229267,2025-11-12,ISSUED
NSH251113966,3374 Woodland St,REMODEL,305949,2025-11-19,ISSUED
NSH251113967,9241 Church St,ADDITION,340583,2025-10-19,ISSUED
NSH251113968,1342 Woodland St,REMODEL,246220,2025-11-09,ISSUED
NSH251113969,2197 Church St,NEW CONSTRUCTION,66463,2025-11-29,ISSUED
NSH251113970,2592 Broadway,ADDITION,489304,2025-10-18,ISSUED
NSH251113971,3054 Broadway,ADDITION,319436,2025-09-10,ISSUED
NSH251113972,9379 Charlotte Ave,NEW CONSTRUCTION,53340,2025-08-31,ISSUED
NSH251113973,3563 West End Ave,REMODEL,345176,2025-11-21,ISSUED
NSH251113974,7462 West End Ave,NEW CONSTRUCTION,325011,2025-11-11,ISSUED
NSH251113975,4555 Woodland St,ADDITION,156416,2025-09-19,ISSUED
NSH251113976,8863 Charlotte Ave,NEW CONSTRUCTION,267704,2025-11-01,ISSUED
NSH251113977,3324 Church St,NEW CONSTRUCTION,227232,2025-10-29,ISSUED
NSH251113978,7766 Woodland St,REMODEL,240160,2025-09-20,ISSUED
NSH251113979,4969 Woodland St,REMODEL,416711,2025-09-12,ISSUED
NSH251113980,4104 Broadway,ADDITION,480655,2025-10-17,ISSUED
NSH251113981,2715 Charlotte Ave,REMODEL,137465,2025-10-21,ISSUED
NSH251113982,3060 Woodland St,NEW CONSTRUCTION,165681,2025-10-02,ISSUED
NSH251113983,2622 Church St,ADDITION,236650,2025-10-03,ISSUED
NSH251113984,4753 Church St,NEW CONSTRUCTION,182141,2025-11-23,ISSUED
NSH251113985,3719 West End Ave,NEW CONSTRUCTION,303848,2025-10-10,ISSUED
NSH251113986,130 West End Ave,NEW CONSTRUCTION,123981,2025-10-12,ISSUED
NSH251113987,3373 West End Ave,REMODEL,251561,2025-10-09,ISSUED
NSH251113988,7847 Church St,NEW CONSTRUCTION,234493,2025-10-14,ISSUED
NSH251113989,5333 Woodland St,NEW CONSTRUCTION,58219,2025-10-08,ISSUED
NSH251113990,7455 West End Ave,ADDITION,185358,2025-11-14,ISSUED
NSH251113991,8140 Broadway,ADDITION,367364,2025-11-01,ISSUED
NSH251113992,3651 Woodland St,REMODEL,202542,2025-09-01,ISSUED
NSH251113993,7667 Church St,ADDITION,499635,2025-11-19,ISSUED
NSH251113994,9288 Woodland St,REMODEL,342671,2025-11-06,ISSUED
NSH251113995,7548 Broadway,NEW CONSTRUCTION,330655,2025-09-06,ISSUED
NSH251113996,9124 Woodland St,ADDITION,118121,2025-09-27,ISSUED
NSH251113997,1957 Church St,NEW CONSTRUCTION,350087,2025-11-08,ISSUED
NSH251113998,9341 West End Ave,REMODEL,467245,2025-11-16,ISSUED
NSH251113999,6459 Woodland St,NEW CONSTRUCTION,369189,2025-10-19,ISSUED
NSH251114000,3562 West End Ave,NEW CONSTRUCTION,460711,2025-09-27,ISSUED
NSH251114001,2535 West End Ave,ADDITION,442725,2025-11-26,ISSUED
NSH251114002,3347 Broadway,ADDITION,274909,2025-10-02,ISSUED
NSH251114003,3091 Church St,REMODEL,217872,2025-11-06,ISSUED
NSH251114004,2177 Church St,REMODEL,265238,2025-09-30,ISSUED
NSH251114005,6341 Church St,ADDITION,269361,2025-11-03,ISSUED
NSH251114006,4367 West End Ave,ADDITION,346286,2025-10-31,ISSUED
NSH251114007,2268 Broadway,ADDITION,495449,2025-11-17,ISSUED
NSH251114008,2633 Church St,REMODEL,368479,2025-11-03,ISSUED
NSH251114009,8309 Woodland St,ADDITION,492932,2025-10-14,ISSUED
NSH251114010,2638 West End Ave,REMODEL,449591,2025-10-25,ISSUED
NSH251114011,8589 Church St,ADDITION,256977,2025-09-16,ISSUED
NSH251114012,2002 Church St,REMODEL,53828,2025-11-26,ISSUED
NSH251114013,6582 Church St,NEW CONSTRUCTION,53365,2025-10-31,ISSUED
NSH251114014,8046 Broadway,NEW CONSTRUCTION,220313,2025-09-03,ISSUED
NSH251114015,9517 Woodland St,REMODEL,456498,2025-10-20,ISSUED
NSH251114016,6878 Woodland St,ADDITION,367398,2025-11-02,ISSUED
NSH251114017,5396 West End Ave,REMODEL,303893,2025-11-22,ISSUED
NSH251114018,9412 Church St,NEW CONSTRUCTION,80806,2025-11-17,ISSUED
NSH251114019,6747 Charlotte Ave,REMODEL,493780,2025-10-31,ISSUED
NSH251114020,1850 Church St,ADDITION,494174,2025-11-09,ISSUED
NSH251114021,5434 West End Ave,NEW CONSTRUCTION,94833,2025-11-08,ISSUED
NSH251114022,5265 Woodland St,ADDITION,464489,2025-10-04,ISSUED
NSH251114023,6568 Broadway,REMODEL,347935,2025-10-31,ISSUED
NSH251114024,2581 Broadway,ADDITION,407948,2025-08-31,ISSUED
NSH251114025,5554 Woodland St,NEW CONSTRUCTION,390377,2025-10-15,ISSUED
NSH251114026,3803 Woodland St,REMODEL,180346,2025-09-05,ISSUED
NSH251114027,6207 Woodland St,NEW CONSTRUCTION,329598,2025-09-11,ISSUED
NSH251114028,2570 Woodland St,ADDITION,433503,2025-10-24,ISSUED
NSH251114029,5463 Church St,NEW CONSTRUCTION,102338,2025-09-08,ISSUED
NSH251114030,6780 Broadway,NEW CONSTRUCTION,308585,2025-11-21,ISSUED
NSH251114031,6894 West End Ave,ADDITION,458809,2025-09-15,ISSUED
NSH251114032,625 West End Ave,NEW CONSTRUCTION,398140,2025-10-28,ISSUED
NSH251114033,703 Charlotte Ave,ADDITION,325634,2025-09-11,ISSUED
NSH251114034,6857 Woodland St,ADDITION,227360,2025-10-05,ISSUED
NSH251114035,1670 Woodland St,REMODEL,250625,2025-10-07,ISSUED
NSH251114036,7129 Church St,ADDITION,346522,2025-10-30,ISSUED
NSH251114037,6482 Charlotte Ave,REMODEL,304848,2025-10-27,ISSUED
NSH251114038,3221 Charlotte Ave,NEW CONSTRUCTION,143224,2025-09-18,ISSUED
NSH251114039,1779 Church St,ADDITION,217015,2025-10-01,ISSUED
NSH251114040,3588 Charlotte Ave,NEW CONSTRUCTION,103854,2025-11-04,ISSUED
NSH251114041,4932 West End Ave,NEW CONSTRUCTION,114275,2025-09-13,ISSUED
NSH251114042,5231 West End Ave,REMODEL,384068,2025-10-27,ISSUED
NSH251114043,9137 Church St,REMODEL,133982,2025-09-06,ISSUED
NSH251114044,439 West End Ave,NEW CONSTRUCTION,219214,2025-10-14,ISSUED
NSH251114045,5151 West End Ave,REMODEL,429899,2025-10-19,ISSUED
NSH251114046,1397 Church St,ADDITION,346349,2025-11-08,ISSUED
NSH251114047,9589 West End Ave,ADDITION,362405,2025-11-13,ISSUED
NSH251114048,7153 Woodland St,REMODEL,336800,2025-11-21,ISSUED
NSH251114049,3968 Charlotte Ave,NEW CONSTRUCTION,338634,2025-09-20,ISSUED
NSH251114050,4880 Charlotte Ave,ADDITION,305361,2025-10-01,ISSUED
NSH251114051,9331 Woodland St,REMODEL,170504,2025-10-18,ISSUED
NSH251114052,3716 Charlotte Ave,ADDITION,170863,2025-11-23,ISSUED
NSH251114053,6371 Charlotte Ave,NEW CONSTRUCTION,193374,2025-10-18,ISSUED
NSH251114054,1289 Charlotte Ave,NEW CONSTRUCTION,436444,2025-09-20,ISSUED
NSH251114055,6103 Charlotte Ave,ADDITION,431226,2025-11-01,ISSUED
NSH251114056,1876 Charlotte Ave,NEW CONSTRUCTION,309536,2025-10-02,ISSUED
NSH251114057,243 Church St,NEW CONSTRUCTION,488629,2025-09-15,ISSUED
NSH251114058,3478 West End Ave,REMODEL,82917,2025-10-01,ISSUED
NSH251114059,6068 Church St,REMODEL,174117,2025-11-07,ISSUED
NSH251114060,4201 Woodland St,NEW CONSTRUCTION,125551,2025-11-13,ISSUED
NSH251114061,3077 Charlotte Ave,NEW CONSTRUCTION,317110,2025-09-12,ISSUED
NSH251114062,1089 Church St,ADDITION,383087,2025-10-11,ISSUED
NSH251114063,5342 Church St,REMODEL,177129,2025-09-03,ISSUED
NSH251114064,2352 Charlotte Ave,NEW CONSTRUCTION,433883,2025-11-28,ISSUED
NSH251114065,4232 Broadway,ADDITION,242795,2025-10-08,ISSUED
NSH251114066,2258 Woodland St,ADDITION,348292,2025-09-01,ISSUED
NSH251114067,2483 Charlotte Ave,ADDITION,194122,2025-09-01,ISSUED
NSH251114068,4864 Charlotte Ave,NEW CONSTRUCTION,192143,2025-09-20,ISSUED
NSH251114069,5014 Woodland St,NEW CONSTRUCTION,324743,2025-11-22,ISSUED
NSH251114070,6421 West End Ave,REMODEL,448279,2025-11-27,ISSUED
NSH251114071,7650 Woodland St,NEW CONSTRUCTION,148123,2025-11-29,ISSUED
NSH251114072,6966 West End Ave,ADDITION,342456,2025-10-14,ISSUED
NSH251114073,3806 Woodland St,NEW CONSTRUCTION,357087,2025-10-28,ISSUED
NSH251114074,2506 Broadway,REMODEL,62038,2025-09-11,ISSUED
NSH251114075,3293 Broadway,REMODEL,353968,2025-11-22,ISSUED
NSH251114076,4092 Church St,REMODEL,350502,2025-10-09,ISSUED
NSH251114077,1163 Woodland St,ADDITION,485376,2025-09-11,ISSUED
NSH251114078,6469 Woodland St,REMODEL,133611,2025-11-05,ISSUED
NSH251114079,4909 Charlotte Ave,ADDITION,357505,2025-11-09,ISSUED
NSH251114080,8275 West End Ave,ADDITION,190493,2025-10-19,ISSUED
NSH251114081,4083 Charlotte Ave,NEW CONSTRUCTION,311719,2025-11-12,ISSUED
NSH251114082,8155 West End Ave,REMODEL,144656,2025-11-21,ISSUED
NSH251114083,7338 Woodland St,NEW CONSTRUCTION,271794,2025-09-26,ISSUED
NSH251114084,2194 Church St,ADDITION,332044,2025-09-28,ISSUED
NSH251114085,7770 Church St,ADDITION,263161,2025-09-23,ISSUED
NSH251114086,6275 Church St,REMODEL,327574,2025-09-17,ISSUED
NSH251114087,1938 Church St,ADDITION,395158,2025-11-01,ISSUED
NSH251114088,1876 Broadway,ADDITION,279696,2025-10-09,ISSUED
NSH251114089,1151 Broadway,REMODEL,402093,2025-11-23,ISSUED
NSH251114090,1675 Church St,ADDITION,417503,2025-09-11,ISSUED
NSH251114091,5394 Church St,REMODEL,201639,2025-11-08,ISSUED
NSH251114092,8848 Broadway,NEW CONSTRUCTION,276868,2025-10-03,ISSUED
NSH251114093,1109 West End Ave,ADDITION,452947,2025-11-19,ISSUED
NSH251114094,1812 Charlotte Ave,ADDITION,177488,2025-10-09,ISSUED
NSH251114095,7940 Church St,NEW CONSTRUCTION,182933,2025-11-29,ISSUED
NSH251114096,2109 West End Ave,REMODEL,466234,2025-10-19,ISSUED
NSH251114097,5236 Charlotte Ave,NEW CONSTRUCTION,452156,2025-09-07,ISSUED
NSH251114098,1899 Church St,NEW CONSTRUCTION,318763,2025-09-11,ISSUED
NSH251114099,3782 Woodland St,ADDITION,431304,2025-09-10,ISSUED
NSH251114100,1266 Broadway,NEW CONSTRUCTION,252975,2025-10-06,ISSUED
NSH251114101,2269 Broadway,NEW CONSTRUCTION,132457,2025-11-14,ISSUED
NSH251114102,1538 Church St,NEW CONSTRUCTION,348326,2025-09-21,ISSUED
NSH251114103,593 Church St,NEW CONSTRUCTION,125484,2025-11-19,ISSUED
NSH251114104,9285 Church St,ADDITION,436965,2025-10-11,ISSUED
NSH251114105,5393 Church St,ADDITION,96510,2025-09-26,ISSUED
NSH251114106,6856 Broadway,REMODEL,255657,2025-11-11,ISSUED
NSH251114107,8549 West End Ave,REMODEL,473500,2025-11-03,ISSUED
