permit_number,address,type,value,issued_date,status
HOU251113637,8874 Westheimer Rd,ADDITION,367250,2025-11-09,ISSUED
HOU251113638,8939 Kirby Dr,ADDITION,349607,2025-11-02,ISSUED
HOU251113639,259 Memorial Dr,REMODEL,262734,2025-11-20,ISSUED
HOU251113640,5133 Main St,NEW CONSTRUCTION,434824,2025-09-19,ISSUED
HOU251113641,7593 Richmond Ave,NEW CONSTRUCTION,300848,2025-11-11,ISSUED
HOU251113642,9609 Shepherd Dr,ADDITION,484507,2025-09-02,ISSUED
HOU251113643,1215 Kirby Dr,REMODEL,100108,2025-11-24,ISSUED
HOU251113644,5440 Shepherd Dr,NEW CONSTRUCTION,471088,2025-10-14,ISSUED
HOU251113645,995 Westheimer Rd,REMODEL,268934,2025-11-05,ISSUED
HOU251113646,8294 Richmond Ave,REMODEL,105439,2025-11-17,ISSUED
HOU251113647,9810 Memorial Dr,NEW CONSTRUCTION,278714,2025-10-13,ISSUED
HOU251113648,7806 Shepherd Dr,ADDITION,196941,2025-09-27,ISSUED
HOU251113649,4390 Westheimer Rd,REMODEL,306311,2025-11-01,ISSUED
HOU251113650,3481 Richmond Ave,NEW CONSTRUCTION,206978,2025-11-08,ISSUED
HOU251113651,5245 Memorial Dr,REMODEL,330572,2025-09-22,ISSUED
HOU251113652,6322 Main St,REMODEL,158163,2025-10-17,ISSUED
HOU251113653,5654 Main St,NEW CONSTRUCTION,471194,2025-11-13,ISSUED
HOU251113654,6842 Richmond Ave,ADDITION,341660,2025-10-18,ISSUED
HOU251113655,9869 Main St,ADDITION,242460,2025-09-10,ISSUED
HOU251113656,3171 Kirby Dr,NEW CONSTRUCTION,494361,2025-10-30,ISSUED
HOU251113657,7737 Richmond Ave,REMODEL,303343,2025-10-26,ISSUED
HOU251113658,7111 Shepherd Dr,NEW CONSTRUCTION,176547,2025-09-21,ISSUED
HOU251113659,9727 Westheimer Rd,NEW CONSTRUCTION,153815,2025-09-30,ISSUED
HOU251113660,9727 Richmond Ave,REMODEL,416521,2025-11-03,ISSUED
HOU251113661,1633 Memorial Dr,NEW CONSTRUCTION,337956,2025-11-28,ISSUED
HOU251113662,6357 Richmond Ave,REMODEL,325082,2025-10-06,ISSUED
HOU251113663,5751 Shepherd Dr,REMODEL,221069,2025-10-21,ISSUED
HOU251113664,2188 Westheimer Rd,NEW CONSTRUCTION,260106,2025-09-09,ISSUED
HOU251113665,557 Memorial Dr,ADDITION,218759,2025-10-28,ISSUED
HOU251113666,6098 Kirby Dr,NEW CONSTRUCTION,234346,2025-09-22,ISSUED
HOU251113667,8568 Kirby Dr,ADDITION,57492,2025-10-27,ISSUED
HOU251113668,996 Shepherd Dr,REMODEL,173196,2025-11-23,ISSUED
HOU251113669,3145 Westheimer Rd,ADDITION,325681,2025-10-02,ISSUED
HOU251113670,5624 Main St,NEW CONSTRUCTION,295929,2025-11-29,ISSUED
HOU251113671,3857 Main St,REMODEL,83968,2025-09-13,ISSUED
HOU251113672,3271 Richmond Ave,REMODEL,498813,2025-09-05,ISSUED
HOU251113673,5649 Main St,ADDITION,50558,2025-09-19,ISSUED
HOU251113674,2463 Westheimer Rd,REMODEL,297798,2025-11-11,ISSUED
HOU251113675,9017 Richmond Ave,NEW CONSTRUCTION,234875,2025-11-02,ISSUED
HOU251113676,5643 Kirby Dr,REMODEL,82984,2025-09-16,ISSUED
HOU251113677,781 Richmond Ave,ADDITION,68492,2025-10-23,ISSUED
HOU251113678,3938 Richmond Ave,REMODEL,330369,2025-10-08,ISSUED
HOU251113679,1045 Shepherd Dr,REMODEL,432869,2025-09-28,ISSUED
HOU251113680,4234 Shepherd Dr,NEW CONSTRUCTION,70218,2025-09-09,ISSUED
HOU251113681,4034 Shepherd Dr,ADDITION,211176,2025-10-24,ISSUED
HOU251113682,2322 Richmond Ave,REMODEL,473429,2025-11-23,ISSUED
HOU251113683,7926 Kirby Dr,REMODEL,322618,2025-11-17,ISSUED
HOU251113684,7501 Richmond Ave,NEW CONSTRUCTION,62941,2025-09-20,ISSUED
HOU251113685,4138 Kirby Dr,REMODEL,383088,2025-10-30,ISSUED
HOU251113686,2054 Richmond Ave,REMODEL,193002,2025-11-12,ISSUED
HOU251113687,7548 Main St,ADDITION,292769,2025-10-02,ISSUED
HOU251113688,2918 Kirby Dr,ADDITION,146259,2025-11-20,ISSUED
HOU251113689,3510 Richmond Ave,NEW CONSTRUCTION,339065,2025-10-12,ISSUED
HOU251113690,7618 Main St,NEW CONSTRUCTION,215995,2025-10-10,ISSUED
HOU251113691,1200 Richmond Ave,REMODEL,465433,2025-10-07,ISSUED
HOU251113692,3105 Richmond Ave,REMODEL,410946,2025-09-05,ISSUED
HOU251113693,6182 Kirby Dr,REMODEL,255821,2025-11-27,ISSUED
HOU251113694,3052 Shepherd Dr,ADDITION,360278,2025-10-28,ISSUED
HOU251113695,6209 Memorial Dr,REMODEL,300049,2025-10-26,ISSUED
HOU251113696,979 Westheimer Rd,NEW CONSTRUCTION,168424,2025-11-29,ISSUED
HOU251113697,1128 Richmond Ave,ADDITION,450808,2025-09-09,ISSUED
HOU251113698,8240 Richmond Ave,NEW CONSTRUCTION,249300,2025-10-24,ISSUED
HOU251113699,7293 Shepherd Dr,NEW CONSTRUCTION,143702,2025-10-24,ISSUED
HOU251113700,4790 Kirby Dr,REMODEL,124571,2025-11-08,ISSUED
HOU251113701,298 Main St,REMODEL,487900,2025-09-11,ISSUED
HOU251113702,1690 Memorial Dr,ADDITION,206215,2025-10-30,ISSUED
HOU251113703,3725 Memorial Dr,NEW CONSTRUCTION,255010,2025-10-01,ISSUED
HOU251113704,8330 Kirby Dr,REMODEL,379491,2025-11-16,ISSUED
HOU251113705,585 Main St,NEW CONSTRUCTION,441859,2025-11-15,ISSUED
HOU251113706,9301 Kirby Dr,REMODEL,306721,2025-10-02,ISSUED
HOU251113707,5698 Richmond Ave,REMODEL,205354,2025-10-30,ISSUED
HOU251113708,1953 Kirby Dr,ADDITION,341347,2025-09-27,ISSUED
HOU251113709,4888 Westheimer Rd,REMODEL,137924,2025-11-21,ISSUED
HOU251113710,1040 Kirby Dr,ADDITION,225122,2025-11-25,ISSUED
HOU251113711,6234 Main St,REMODEL,278421,2025-10-04,ISSUED
HOU251113712,7331 Main St,REMODEL,406320,2025-09-04,ISSUED
HOU251113713,1122 Shepherd Dr,ADDITION,74936,2025-11-29,ISSUED
HOU251113714,3388 Memorial Dr,REMODEL,289412,2025-10-07,ISSUED
HOU251113715,6446 Kirby Dr,NEW CONSTRUCTION,160475,2025-09-24,ISSUED
HOU251113716,8081 Shepherd Dr,REMODEL,219734,2025-09-06,ISSUED
HOU251113717,3477 Richmond Ave,ADDITION,450397,2025-10-20,ISSUED
HOU251113718,7102 Main St,NEW CONSTRUCTION,50071,2025-10-04,ISSUED
HOU251113719,6235 Richmond Ave,NEW CONSTRUCTION,324921,2025-09-03,ISSUED
HOU251113720,545 Richmond Ave,NEW CONSTRUCTION,376110,2025-11-26,ISSUED
HOU251113721,650 Westheimer Rd,REMODEL,338580,2025-10-22,ISSUED
HOU251113722,9230 Kirby Dr,NEW CONSTRUCTION,123385,2025-10-01,ISSUED
HOU251113723,1224 Kirby Dr,ADDITION,85415,2025-09-22,ISSUED
HOU251113724,1373 Memorial Dr,REMODEL,440168,2025-09-27,ISSUED
HOU251113725,2430 Main St,NEW CONSTRUCTION,62029,2025-11-26,ISSUED
HOU251113726,8190 Shepherd Dr,REMODEL,259609,2025-09-08,ISSUED
HOU251113727,7176 Kirby Dr,REMODEL,73637,2025-10-15,ISSUED
HOU251113728,1374 Shepherd Dr,ADDITION,246976,2025-11-28,ISSUED
HOU251113729,9719 Westheimer Rd,REMODEL,156363,2025-09-03,ISSUED
HOU251113730,8797 Main St,REMODEL,401895,2025-09-21,ISSUED
HOU251113731,9569 Memorial Dr,ADDITION,483878,2025-11-02,ISSUED
HOU251113732,2713 Shepherd Dr,ADDITION,449817,2025-11-24,ISSUED
HOU251113733,6595 Main St,ADDITION,193192,2025-09-05,ISSUED
HOU251113734,9720 Shepherd Dr,NEW CONSTRUCTION,486628,2025-09-09,ISSUED
HOU251113735,3876 Memorial Dr,ADDITION,458977,2025-09-09,ISSUED
HOU251113736,5453 Shepherd Dr,ADDITION,400307,2025-11-09,ISSUED
HOU251113737,9275 Kirby Dr,NEW CONSTRUCTION,283155,2025-11-09,ISSUED
HOU251113738,8853 Memorial Dr,REMODEL,439831,2025-09-02,ISSUED
HOU251113739,536 Richmond Ave,ADDITION,191798,2025-11-24,ISSUED
HOU251113740,5640 Westheimer Rd,NEW CONSTRUCTION,103639,2025-11-06,ISSUED
HOU251113741,7765 Shepherd Dr,ADDITION,174271,2025-10-30,ISSUED
HOU251113742,3355 Westheimer Rd,REMODEL,357096,2025-10-29,ISSUED
HOU251113743,3805 Kirby Dr,NEW CONSTRUCTION,432989,2025-11-04,ISSUED
HOU251113744,1649 Westheimer Rd,NEW CONSTRUCTION,487567,2025-10-21,ISSUED
HOU251113745,6659 Richmond Ave,REMODEL,54791,2025-09-02,ISSUED
HOU251113746,5176 Shepherd Dr,ADDITION,317223,2025-11-15,ISSUED
HOU251113747,3848 Kirby Dr,NEW CONSTRUCTION,225753,2025-11-15,ISSUED
HOU251113748,7106 Kirby Dr,REMODEL,87070,2025-10-09,ISSUED
HOU251113749,6423 Richmond Ave,NEW CONSTRUCTION,248932,2025-11-15,ISSUED
HOU251113750,6881 Memorial Dr,NEW CONSTRUCTION,199977,2025-09-03,ISSUED
HOU251113751,5706 Kirby Dr,REMODEL,347046,2025-09-24,ISSUED
HOU251113752,6265 Westheimer Rd,NEW CONSTRUCTION,344860,2025-11-24,ISSUED
HOU251113753,6373 Memorial Dr,NEW CONSTRUCTION,411975,2025-09-12,ISSUED
HOU251113754,5395 Westheimer Rd,REMODEL,198970,2025-09-02,ISSUED
HOU251113755,1109 Richmond Ave,REMODEL,424088,2025-11-23,ISSUED
HOU251113756,724 Westheimer Rd,ADDITION,400853,2025-09-30,ISSUED
HOU251113757,527 Westheimer Rd,REMODEL,207518,2025-09-09,ISSUED
HOU251113758,3767 Richmond Ave,NEW CONSTRUCTION,405793,2025-10-19,ISSUED
HOU251113759,3021 Westheimer Rd,ADDITION,390744,2025-09-26,ISSUED
HOU251113760,1304 Shepherd Dr,REMODEL,198192,2025-11-15,ISSUED
HOU251113761,4134 Kirby Dr,REMODEL,410720,2025-10-05,ISSUED
HOU251113762,4845 Richmond Ave,NEW CONSTRUCTION,490295,2025-09-04,ISSUED
HOU251113763,9732 Memorial Dr,REMODEL,237847,2025-09-09,ISSUED
HOU251113764,7344 Richmond Ave,NEW CONSTRUCTION,134385,2025-11-23,ISSUED
HOU251113765,9524 Memorial Dr,REMODEL,497027,2025-11-22,ISSUED
HOU251113766,2572 Kirby Dr,ADDITION,467014,2025-11-19,ISSUED
HOU251113767,1063 Westheimer Rd,ADDITION,155309,2025-09-21,ISSUED
HOU251113768,2667 Kirby Dr,REMODEL,215328,2025-10-19,ISSUED
HOU251113769,4058 Shepherd Dr,NEW CONSTRUCTION,262184,2025-09-09,ISSUED
HOU251113770,929 Shepherd Dr,REMODEL,154760,2025-11-19,ISSUED
HOU251113771,4539 Kirby Dr,NEW CONSTRUCTION,420441,2025-10-04,ISSUED
HOU251113772,1358 Memorial Dr,REMODEL,93025,2025-11-07,ISSUED
HOU251113773,5525 Richmond Ave,REMODEL,265540,2025-11-06,ISSUED
HOU251113774,3537 Shepherd Dr,NEW CONSTRUCTION,87713,2025-11-18,ISSUED
HOU251113775,2254 Kirby Dr,NEW CONSTRUCTION,359389,2025-10-12,ISSUED
HOU251113776,5658 Shepherd Dr,NEW CONSTRUCTION,294107,2025-11-19,ISSUED
HOU251113777,646 Memorial Dr,ADDITION,372714,2025-10-26,ISSUED
HOU251113778,351 Richmond Ave,NEW CONSTRUCTION,86500,2025-11-19,ISSUED
HOU251113779,7958 Main St,ADDITION,490508,2025-11-04,ISSUED
HOU251113780,369 Richmond Ave,NEW CONSTRUCTION,329280,2025-11-22,ISSUED
HOU251113781,4421 Richmond Ave,ADDITION,266157,2025-09-24,ISSUED
HOU251113782,5245 Richmond Ave,REMODEL,497984,2025-09-01,ISSUED
HOU251113783,1326 Shepherd Dr,REMODEL,200781,2025-10-16,ISSUED
HOU251113784,4069 Memorial Dr,ADDITION,346723,2025-09-07,ISSUED
HOU251113785,4707 Memorial Dr,ADDITION,314760,2025-09-24,ISSUED
HOU251113786,4127 Shepherd Dr,REMODEL,252957,2025-11-04,ISSUED
HOU251113787,6845 Westheimer Rd,REMODEL,74152,2025-11-12,ISSUED
HOU251113788,7245 Memorial Dr,ADDITION,268167,2025-09-08,ISSUED
HOU251113789,5373 Main St,NEW CONSTRUCTION,433494,2025-10-16,ISSUED
HOU251113790,7866 Kirby Dr,NEW CONSTRUCTION,79044,2025-10-25,ISSUED
HOU251113791,7084 Kirby Dr,NEW CONSTRUCTION,448511,2025-09-14,ISSUED
HOU251113792,6216 Memorial Dr,ADDITION,237326,2025-09-28,ISSUED
HOU251113793,1399 Kirby Dr,NEW CONSTRUCTION,52933,2025-09-15,ISSUED
HOU251113794,3279 Kirby Dr,REMODEL,93141,2025-11-21,ISSUED
HOU251113795,8859 Kirby Dr,ADDITION,95707,2025-11-07,ISSUED
HOU251113796,4710 Shepherd Dr,ADDITION,477149,2025-10-18,ISSUED
HOU251113797,5408 Main St,NEW CONSTRUCTION,339862,2025-09-06,ISSUED
HOU251113798,6986 Shepherd Dr,NEW CONSTRUCTION,381416,2025-09-18,ISSUED
HOU251113799,1584 Memorial Dr,NEW CONSTRUCTION,108074,2025-10-23,ISSUED
HOU251113800,404 Kirby Dr,NEW CONSTRUCTION,445616,2025-11-15,ISSUED
HOU251113801,3800 Richmond Ave,REMODEL,230695,2025-09-22,ISSUED
HOU251113802,2756 Shepherd Dr,REMODEL,330887,2025-09-15,ISSUED
HOU251113803,8471 Westheimer Rd,NEW CONSTRUCTION,257816,2025-10-10,ISSUED
HOU251113804,3472 Main St,REMODEL,436968,2025-09-13,ISSUED
HOU251113805,6879 Kirby Dr,ADDITION,443445,2025-10-04,ISSUED
HOU251113806,2313 Memorial Dr,ADDITION,155653,2025-10-20,ISSUED
HOU251113807,3735 Westheimer Rd,NEW CONSTRUCTION,262753,2025-10-20,ISSUED
HOU251113808,9347 Shepherd Dr,REMODEL,418851,2025-10-21,ISSUED
HOU251113809,3086 Richmond Ave,NEW CONSTRUCTION,454472,2025-10-19,ISSUED
HOU251113810,1892 Main St,REMODEL,118091,2025-09-02,ISSUED
HOU251113811,9093 Shepherd Dr,NEW CONSTRUCTION,369840,2025-09-14,ISSUED
HOU251113812,1789 Shepherd Dr,NEW CONSTRUCTION,283962,2025-11-25,ISSUED
HOU251113813,6668 Memorial Dr,NEW CONSTRUCTION,202151,2025-11-27,ISSUED
HOU251113814,6627 Kirby Dr,ADDITION,104165,2025-09-18,ISSUED
HOU251113815,7759 Main St,ADDITION,56688,2025-11-07,ISSUED
HOU251113816,1243 Richmond Ave,ADDITION,87351,2025-10-06,ISSUED
HOU251113817,7438 Richmond Ave,ADDITION,444494,2025-09-05,ISSUED
HOU251113818,4683 Richmond Ave,NEW CONSTRUCTION,368983,2025-09-09,ISSUED
HOU251113819,9941 Kirby Dr,REMODEL,131861,2025-10-07,ISSUED
HOU251113820,1008 Main St,REMODEL,243810,2025-10-25,ISSUED
HOU251113821,2820 Richmond Ave,ADDITION,320031,2025-10-04,ISSUED
HOU251113822,6984 Main St,ADDITION,467318,2025-10-08,ISSUED
HOU251113823,8190 Shepherd Dr,REMODEL,471369,2025-09-08,ISSUED
HOU251113824,4609 Shepherd Dr,ADDITION,121585,2025-09-04,ISSUED
HOU251113825,4665 Westheimer Rd,REMODEL,196679,2025-11-24,ISSUED
HOU251113826,3640 Richmond Ave,NEW CONSTRUCTION,421451,2025-10-26,ISSUED
HOU251113827,8599 Shepherd Dr,ADDITION,145273,2025-09-17,ISSUED
HOU251113828,6289 Shepherd Dr,ADDITION,365532,2025-11-08,ISSUED
HOU251113829,161 Shepherd Dr,REMODEL,376101,2025-11-23,ISSUED
HOU251113830,1141 Shepherd Dr,ADDITION,61756,2025-09-04,ISSUED
HOU251113831,988 Kirby Dr,NEW CONSTRUCTION,444277,2025-09-21,ISSUED
HOU251113832,4530 Shepherd Dr,NEW CONSTRUCTION,494705,2025-11-29,ISSUED
HOU251113833,5548 Main St,REMODEL,499654,2025-11-08,ISSUED
HOU251113834,1391 Westheimer Rd,ADDITION,345050,2025-09-24,ISSUED
HOU251113835,5562 Main St,NEW CONSTRUCTION,343241,2025-08-31,ISSUED
HOU251113836,7555 Kirby Dr,REMODEL,76636,2025-10-01,ISSUED
HOU251113837,1223 Main St,NEW CONSTRUCTION,52933,2025-11-09,ISSUED
HOU251113838,8751 Shepherd Dr,REMODEL,385860,2025-10-23,ISSUED
HOU251113839,7121 Richmond Ave,ADDITION,431725,2025-09-19,ISSUED
HOU251113840,4011 Shepherd Dr,NEW CONSTRUCTION,61914,2025-11-27,ISSUED
HOU251113841,1216 Memorial Dr,ADDITION,357776,2025-11-03,ISSUED
HOU251113842,5915 Shepherd Dr,NEW CONSTRUCTION,407124,2025-10-16,ISSUED
HOU251113843,6598 Kirby Dr,NEW CONSTRUCTION,334162,2025-11-20,ISSUED
HOU251113844,4453 Shepherd Dr,REMODEL,66986,2025-10-02,ISSUED
HOU251113845,4701 Kirby Dr,ADDITION,132564,2025-10-18,ISSUED
HOU251113846,2523 Westheimer Rd,NEW CONSTRUCTION,215263,2025-11-21,ISSUED
HOU251113847,9476 Westheimer Rd,REMODEL,140104,2025-10-02,ISSUED
HOU251113848,3423 Richmond Ave,NEW CONSTRUCTION,485065,2025-11-22,ISSUED
HOU251113849,1518 Memorial Dr,REMODEL,129274,2025-10-28,ISSUED
HOU251113850,9280 Memorial Dr,ADDITION,207441,2025-09-23,ISSUED
HOU251113851,2013 Richmond Ave,ADDITION,466502,2025-09-07,ISSUED
HOU251113852,9607 Richmond Ave,ADDITION,339848,2025-10-25,ISSUED
HOU251113853,7155 Kirby Dr,ADDITION,84081,2025-11-24,ISSUED
HOU251113854,1874 Main St,REMODEL,420782,2025-10-30,ISSUED
HOU251113855,2004 Shepherd Dr,ADDITION,196717,2025-10-09,ISSUED
HOU251113856,4968 Kirby Dr,REMODEL,254268,2025-10-24,ISSUED
HOU251113857,1283 Kirby Dr,REMODEL,351362,2025-11-17,ISSUED
HOU251113858,9777 Westheimer Rd,REMODEL,203401,2025-10-01,ISSUED
HOU251113859,7965 Kirby Dr,REMODEL,331529,2025-10-16,ISSUED
HOU251113860,215 Richmond Ave,ADDITION,267530,2025-09-15,ISSUED
HOU251113861,564 Richmond Ave,ADDITION,270530,2025-09-07,ISSUED
HOU251113862,6277 Kirby Dr,NEW CONSTRUCTION,285155,2025-11-29,ISSUED
HOU251113863,3473 Richmond Ave,ADDITION,296097,2025-11-08,ISSUED
HOU251113864,6454 Memorial Dr,NEW CONSTRUCTION,485292,2025-09-25,ISSUED
HOU251113865,7321 Shepherd Dr,REMODEL,427697,2025-10-31,ISSUED
HOU251113866,2749 Kirby Dr,NEW CONSTRUCTION,200252,2025-10-10,ISSUED
HOU251113867,6405 Shepherd Dr,ADDITION,252254,2025-09-05,ISSUED
HOU251113868,7035 Shepherd Dr,ADDITION,225604,2025-11-19,ISSUED
HOU251113869,875 Memorial Dr,REMODEL,250344,2025-10-07,ISSUED
HOU251113870,6808 Kirby Dr,ADDITION,425770,2025-09-13,ISSUED
HOU251113871,2950 Main St,REMODEL,55723,2025-09-02,ISSUED
HOU251113872,958 Main St,REMODEL,277603,2025-09-24,ISSUED
HOU251113873,827 Richmond Ave,NEW CONSTRUCTION,370021,2025-11-09,ISSUED
HOU251113874,4332 Main St,REMODEL,149110,2025-09-19,ISSUED
HOU251113875,6125 Main St,ADDITION,409015,2025-09-12,ISSUED
HOU251113876,2033 Richmond Ave,REMODEL,398537,2025-11-17,ISSUED
HOU251113877,9679 Main St,REMODEL,96396,2025-10-21,ISSUED
HOU251113878,613 Shepherd Dr,NEW CONSTRUCTION,382031,2025-10-01,ISSUED
HOU251113879,2903 Memorial Dr,REMODEL,157929,2025-11-06,ISSUED
HOU251113880,4977 Westheimer Rd,NEW CONSTRUCTION,112371,2025-10-18,ISSUED
HOU251113881,2637 Memorial Dr,ADDITION,293832,2025-10-07,ISSUED
HOU251113882,2504 Shepherd Dr,NEW CONSTRUCTION,205555,2025-11-05,ISSUED
HOU251113883,3471 Richmond Ave,ADDITION,372270,2025-10-03,ISSUED
HOU251113884,7359 Shepherd Dr,REMODEL,429477,2025-10-29,ISSUED
HOU251113885,8711 Main St,NEW CONSTRUCTION,401182,2025-10-24,ISSUED
HOU251113886,1384 Main St,ADDITION,265531,2025-09-14,ISSUED
HOU251113887,2831 Richmond Ave,REMODEL,498117,2025-10-11,ISSUED
HOU251113888,9162 Richmond Ave,ADDITION,289006,2025-09-29,ISSUED
HOU251113889,2436 Richmond Ave,ADDITION,190955,2025-11-04,ISSUED
HOU251113890,5452 Kirby Dr,ADDITION,216128,2025-09-10,ISSUED
HOU251113891,7091 Kirby Dr,ADDITION,58335,2025-11-08,ISSUED
HOU251113892,2293 Memorial Dr,REMODEL,467846,2025-09-12,ISSUED
HOU251113893,7006 Main St,NEW CONSTRUCTION,153852,2025-10-23,ISSUED
HOU251113894,6959 Shepherd Dr,NEW CONSTRUCTION,285564,2025-10-31,ISSUED
HOU251113895,508 Westheimer Rd,REMODEL,195970,2025-10-21,ISSUED
HOU251113896,1724 Shepherd Dr,ADDITION,367104,2025-09-15,ISSUED
HOU251113897,2573 Memorial Dr,ADDITION,335153,2025-11-17,ISSUED
HOU251113898,7157 Main St,ADDITION,222756,2025-11-25,ISSUED
HOU251113899,9343 Westheimer Rd,REMODEL,326106,2025-10-22,ISSUED
HOU251113900,5176 Main St,NEW CONSTRUCTION,180078,2025-10-03,ISSUED
HOU251113901,1222 Memorial Dr,REMODEL,118505,2025-11-08,ISSUED
HOU251113902,5879 Kirby Dr,REMODEL,189612,2025-10-10,ISSUED
HOU251113903,8223 Richmond Ave,ADDITION,470260,2025-10-06,ISSUED
HOU251113904,2946 Main St,NEW CONSTRUCTION,156070,2025-10-07,ISSUED
HOU251113905,4487 Westheimer Rd,NEW CONSTRUCTION,110793,2025-10-12,ISSUED
HOU251113906,7597 Main St,REMODEL,493471,2025-09-04,ISSUED
HOU251113907,8113 Westheimer Rd,NEW CONSTRUCTION,251744,2025-09-06,ISSUED
HOU251113908,1990 Westheimer Rd,ADDITION,323964,2025-09-30,ISSUED
HOU251113909,3707 Kirby Dr,NEW CONSTRUCTION,63849,2025-09-18,ISSUED
HOU251113910,5258 Westheimer Rd,ADDITION,418252,2025-11-04,ISSUED
HOU251113911,7088 Main St,NEW CONSTRUCTION,51598,2025-11-29,ISSUED
HOU251113912,5233 Shepherd Dr,REMODEL,333299,2025-09-07,ISSUED
HOU251113913,1160 Richmond Ave,REMODEL,375626,2025-11-10,ISSUED
HOU251113914,4374 Kirby Dr,ADDITION,266301,2025-10-29,ISSUED
HOU251113915,5567 Shepherd Dr,REMODEL,385633,2025-09-24,ISSUED
HOU251113916,6370 Main St,REMODEL,86165,2025-09-04,ISSUED
HOU251113917,3235 Richmond Ave,NEW CONSTRUCTION,396213,2025-10-17,ISSUED
HOU251113918,5003 Westheimer Rd,NEW CONSTRUCTION,425587,2025-11-27,ISSUED
HOU251113919,5331 Shepherd Dr,ADDITION,240803,2025-09-12,ISSUED
HOU251113920,9754 Memorial Dr,REMODEL,362040,2025-09-01,ISSUED
HOU251113921,6657 Westheimer Rd,REMODEL,320483,2025-10-30,ISSUED
HOU251113922,8213 Shepherd Dr,ADDITION,353086,2025-10-23,ISSUED
HOU251113923,6357 Memorial Dr,REMODEL,221244,2025-09-11,ISSUED
HOU251113924,5384 Kirby Dr,NEW CONSTRUCTION,99227,2025-09-28,ISSUED
HOU251113925,8744 Memorial Dr,REMODEL,348065,2025-11-29,ISSUED
HOU251113926,1613 Memorial Dr,NEW CONSTRUCTION,250149,2025-09-15,ISSUED
HOU251113927,1930 Kirby Dr,NEW CONSTRUCTION,289532,2025-11-04,ISSUED
HOU251113928,6509 Memorial Dr,REMODEL,165437,2025-09-21,ISSUED
HOU251113929,7430 Memorial Dr,REMODEL,464764,2025-10-31,ISSUED
HOU251113930,4708 Shepherd Dr,REMODEL,258898,2025-09-11,ISSUED
HOU251113931,2558 Richmond Ave,ADDITION,212160,2025-11-10,ISSUED
HOU251113932,3803 Kirby Dr,ADDITION,323561,2025-09-08,ISSUED
HOU251113933,8834 Richmond Ave,NEW CONSTRUCTION,133112,2025-10-17,ISSUED
HOU251113934,8482 Shepherd Dr,NEW CONSTRUCTION,284969,2025-09-06,ISSUED
HOU251113935,1086 Westheimer Rd,NEW CONSTRUCTION,138871,2025-10-13,ISSUED
HOU251113936,2006 Richmond Ave,REMODEL,108786,2025-10-03,ISSUED
HOU251113937,3784 Westheimer Rd,ADDITION,438526,2025-10-08,ISSUED
HOU251113938,8258 Main St,ADDITION,286737,2025-10-01,ISSUED
HOU251113939,2458 Westheimer Rd,ADDITION,397788,2025-09-29,ISSUED
HOU251113940,7231 Westheimer Rd,REMODEL,423836,2025-10-18,ISSUED
HOU251113941,9651 Main St,NEW CONSTRUCTION,55990,2025-09-12,ISSUED
HOU251113942,8716 Main St,ADDITION,273487,2025-11-02,ISSUED
HOU251113943,5757 Shepherd Dr,REMODEL,270180,2025-10-05,ISSUED
HOU251113944,3398 Main St,ADDITION,181622,2025-10-21,ISSUED
HOU251113945,3564 Shepherd Dr,REMODEL,403553,2025-10-25,ISSUED
HOU251113946,6014 Westheimer Rd,NEW CONSTRUCTION,91324,2025-11-07,ISSUED
HOU251113947,9413 Shepherd Dr,NEW CONSTRUCTION,477211,2025-11-28,ISSUED
HOU251113948,905 Main St,NEW CONSTRUCTION,325250,2025-09-25,ISSUED
HOU251113949,4379 Main St,REMODEL,306682,2025-09-27,ISSUED
HOU251113950,8342 Shepherd Dr,REMODEL,59323,2025-10-15,ISSUED
HOU251113951,3023 Main St,REMODEL,308146,2025-09-02,ISSUED
HOU251113952,6557 Main St,NEW CONSTRUCTION,122487,2025-09-21,ISSUED
HOU251113953,1923 Kirby Dr,ADDITION,56170,2025-10-04,ISSUED
HOU251113954,3867 Shepherd Dr,REMODEL,200690,2025-08-31,ISSUED
HOU251113955,5973 Shepherd Dr,NEW CONSTRUCTION,301167,2025-11-05,ISSUED
HOU251113956,631 Memorial Dr,NEW CONSTRUCTION,277481,2025-11-17,ISSUED
HOU251113957,542 Shepherd Dr,NEW CONSTRUCTION,420352,2025-10-25,ISSUED
HOU251113958,595 Memorial Dr,NEW CONSTRUCTION,190367,2025-11-21,ISSUED
HOU251113959,355 Memorial Dr,REMODEL,212390,2025-09-03,ISSUED
HOU251113960,7771 Westheimer Rd,ADDITION,412574,2025-10-27,ISSUED
HOU251113961,6191 Main St,ADDITION,317367,2025-11-09,ISSUED
HOU251113962,9110 Main St,REMODEL,490105,2025-09-25,ISSUED
HOU251113963,4101 Main St,REMODEL,300419,2025-09-10,ISSUED
HOU251113964,5235 Main St,REMODEL,197575,2025-11-27,ISSUED
HOU251113965,4180 Richmond Ave,ADDITION,278911,2025-09-17,ISSUED
HOU251113966,5348 Westheimer Rd,NEW CONSTRUCTION,118324,2025-10-01,ISSUED
HOU251113967,8477 Richmond Ave,NEW CONSTRUCTION,427483,2025-10-24,ISSUED
HOU251113968,7769 Richmond Ave,NEW CONSTRUCTION,463165,2025-11-04,ISSUED
HOU251113969,1486 Kirby Dr,REMODEL,387665,2025-09-10,ISSUED
