permit_number,address,type,value,issued_date,status
SA251113849,8204 San Pedro Ave,NEW CONSTRUCTION,478993,2025-10-16,ISSUED
SA251113850,9342 San Pedro Ave,ADDITION,212194,2025-09-19,ISSUED
SA251113851,596 Broadway,REMODEL,67548,2025-09-04,ISSUED
SA251113852,269 Broadway,REMODEL,400751,2025-09-30,ISSUED
SA251113853,7949 Houston St,NEW CONSTRUCTION,462616,2025-09-13,ISSUED
SA251113854,8415 Broadway,NEW CONSTRUCTION,338434,2025-09-02,ISSUED
SA251113855,3457 Commerce St,NEW CONSTRUCTION,178980,2025-10-15,ISSUED
SA251113856,4116 Broadway,ADDITION,289569,2025-09-04,ISSUED
SA251113857,3676 Houston St,NEW CONSTRUCTION,486014,2025-09-11,ISSUED
SA251113858,2380 Commerce St,ADDITION,284422,2025-11-25,ISSUED
SA251113859,5339 Broadway,NEW CONSTRUCTION,236970,2025-10-26,ISSUED
SA251113860,2211 Houston St,ADDITION,468057,2025-11-01,ISSUED
SA251113861,1453 Houston St,REMODEL,94458,2025-11-16,ISSUED
SA251113862,7640 Houston St,NEW CONSTRUCTION,114831,2025-09-20,ISSUED
SA251113863,1629 San Pedro Ave,NEW CONSTRUCTION,363690,2025-11-03,ISSUED
SA251113864,9764 Houston St,NEW CONSTRUCTION,187391,2025-10-26,ISSUED
SA251113865,836 Broadway,REMODEL,395373,2025-09-10,ISSUED
SA251113866,4872 Houston St,NEW CONSTRUCTION,121954,2025-11-03,ISSUED
SA251113867,5409 Houston St,REMODEL,122576,2025-10-07,ISSUED
SA251113868,7444 Houston St,REMODEL,238788,2025-10-03,ISSUED
SA251113869,9427 Broadway,NEW CONSTRUCTION,484529,2025-10-02,ISSUED
SA251113870,4402 Broadway,ADDITION,288576,2025-10-27,ISSUED
SA251113871,5046 Houston St,REMODEL,136186,2025-10-10,ISSUED
SA251113872,9556 Broadway,ADDITION,195687,2025-11-29,ISSUED
SA251113873,8881 Commerce St,NEW CONSTRUCTION,177219,2025-10-09,ISSUED
SA251113874,964 San Pedro Ave,NEW CONSTRUCTION,140708,2025-09-26,ISSUED
SA251113875,7257 Broadway,REMODEL,186232,2025-11-03,ISSUED
SA251113876,8829 Commerce St,REMODEL,164130,2025-10-27,ISSUED
SA251113877,5083 Houston St,REMODEL,466170,2025-09-02,ISSUED
SA251113878,9101 Houston St,ADDITION,62159,2025-11-29,ISSUED
SA251113879,8624 Commerce St,NEW CONSTRUCTION,179160,2025-09-09,ISSUED
SA251113880,9801 Houston St,ADDITION,476255,2025-11-26,ISSUED
SA251113881,4864 Commerce St,NEW CONSTRUCTION,104745,2025-10-18,ISSUED
SA251113882,1403 Houston St,REMODEL,84809,2025-10-02,ISSUED
SA251113883,3614 Broadway,ADDITION,60001,2025-10-20,ISSUED
SA251113884,2462 San Pedro Ave,ADDITION,362555,2025-10-02,ISSUED
SA251113885,1900 San Pedro Ave,NEW CONSTRUCTION,232016,2025-11-05,ISSUED
SA251113886,3595 Broadway,NEW CONSTRUCTION,281768,2025-10-15,ISSUED
SA251113887,1436 Broadway,REMODEL,156656,2025-09-22,ISSUED
SA251113888,5835 San Pedro Ave,ADDITION,352349,2025-10-12,ISSUED
SA251113889,8854 Houston St,NEW CONSTRUCTION,190254,2025-09-07,ISSUED
SA251113890,7743 Commerce St,REMODEL,126712,2025-09-01,ISSUED
SA251113891,7970 Broadway,NEW CONSTRUCTION,378918,2025-10-19,ISSUED
SA251113892,7913 Houston St,REMODEL,251154,2025-10-19,ISSUED
SA251113893,7799 San Pedro Ave,NEW CONSTRUCTION,373038,2025-11-03,ISSUED
SA251113894,8109 San Pedro Ave,REMODEL,301658,2025-10-14,ISSUED
SA251113895,4874 Houston St,NEW CONSTRUCTION,92800,2025-10-03,ISSUED
SA251113896,2249 San Pedro Ave,NEW CONSTRUCTION,296551,2025-11-04,ISSUED
SA251113897,8244 Houston St,ADDITION,338648,2025-11-05,ISSUED
SA251113898,3619 Houston St,NEW CONSTRUCTION,251569,2025-09-23,ISSUED
SA251113899,2279 Houston St,NEW CONSTRUCTION,208928,2025-09-30,ISSUED
SA251113900,5194 Commerce St,NEW CONSTRUCTION,105438,2025-09-11,ISSUED
SA251113901,609 Houston St,REMODEL,365815,2025-09-11,ISSUED
SA251113902,3939 Broadway,ADDITION,436870,2025-10-10,ISSUED
SA251113903,7526 Commerce St,NEW CONSTRUCTION,189345,2025-09-09,ISSUED
SA251113904,2009 Broadway,REMODEL,224780,2025-10-26,ISSUED
SA251113905,3466 Broadway,ADDITION,70068,2025-11-14,ISSUED
SA251113906,7833 Houston St,REMODEL,134542,2025-09-14,ISSUED
SA251113907,3077 Commerce St,NEW CONSTRUCTION,389511,2025-11-04,ISSUED
SA251113908,4178 San Pedro Ave,REMODEL,489237,2025-11-18,ISSUED
SA251113909,8623 San Pedro Ave,NEW CONSTRUCTION,135513,2025-10-08,ISSUED
SA251113910,3696 Commerce St,ADDITION,82338,2025-10-20,ISSUED
SA251113911,2192 Commerce St,REMODEL,429481,2025-10-12,ISSUED
SA251113912,3824 San Pedro Ave,NEW CONSTRUCTION,478858,2025-09-03,ISSUED
SA251113913,2913 Broadway,NEW CONSTRUCTION,199427,2025-10-29,ISSUED
SA251113914,2584 Commerce St,NEW CONSTRUCTION,200913,2025-09-02,ISSUED
SA251113915,3365 Houston St,REMODEL,448640,2025-10-17,ISSUED
SA251113916,7586 Houston St,NEW CONSTRUCTION,303314,2025-10-27,ISSUED
SA251113917,6052 San Pedro Ave,REMODEL,242979,2025-11-19,ISSUED
SA251113918,5573 Commerce St,REMODEL,331194,2025-09-09,ISSUED
SA251113919,6410 Broadway,ADDITION,401466,2025-10-29,ISSUED
SA251113920,143 Houston St,NEW CONSTRUCTION,60713,2025-11-23,ISSUED
SA251113921,9203 Houston St,REMODEL,423938,2025-10-09,ISSUED
SA251113922,1826 Houston St,ADDITION,347590,2025-09-21,ISSUED
SA251113923,4552 Commerce St,NEW CONSTRUCTION,453012,2025-09-18,ISSUED
SA251113924,2743 Broadway,NEW CONSTRUCTION,296219,2025-09-01,ISSUED
SA251113925,5726 San Pedro Ave,REMODEL,91327,2025-11-02,ISSUED
SA251113926,9356 Commerce St,NEW CONSTRUCTION,78675,2025-10-20,ISSUED
SA251113927,9663 Commerce St,NEW CONSTRUCTION,200027,2025-11-28,ISSUED
SA251113928,3218 San Pedro Ave,REMODEL,53198,2025-11-07,ISSUED
SA251113929,2239 San Pedro Ave,REMODEL,210629,2025-11-13,ISSUED
SA251113930,1797 Commerce St,NEW CONSTRUCTION,363407,2025-10-09,ISSUED
SA251113931,578 San Pedro Ave,ADDITION,124552,2025-11-21,ISSUED
SA251113932,9427 Broadway,ADDITION,219289,2025-09-24,ISSUED
SA251113933,4666 Houston St,REMODEL,315944,2025-09-24,ISSUED
SA251113934,2324 Broadway,ADDITION,265592,2025-10-07,ISSUED
SA251113935,2140 San Pedro Ave,ADDITION,55144,2025-11-16,ISSUED
SA251113936,6107 San Pedro Ave,NEW CONSTRUCTION,137997,2025-11-27,ISSUED
SA251113937,7878 Houston St,NEW CONSTRUCTION,198979,2025-09-06,ISSUED
SA251113938,9478 Commerce St,ADDITION,498204,2025-11-28,ISSUED
SA251113939,5208 Broadway,REMODEL,461376,2025-10-14,ISSUED
SA251113940,9305 San Pedro Ave,NEW CONSTRUCTION,120871,2025-11-02,ISSUED
SA251113941,4868 San Pedro Ave,NEW CONSTRUCTION,75497,2025-09-17,ISSUED
SA251113942,5794 Houston St,ADDITION,169915,2025-10-03,ISSUED
SA251113943,6390 Commerce St,REMODEL,165602,2025-11-01,ISSUED
SA251113944,6640 San Pedro Ave,REMODEL,226591,2025-10-26,ISSUED
SA251113945,996 San Pedro Ave,REMODEL,79985,2025-10-11,ISSUED
SA251113946,2963 San Pedro Ave,REMODEL,152461,2025-11-20,ISSUED
SA251113947,9549 Commerce St,REMODEL,111965,2025-11-26,ISSUED
SA251113948,9933 Commerce St,NEW CONSTRUCTION,422811,2025-11-23,ISSUED
SA251113949,3370 San Pedro Ave,REMODEL,448926,2025-09-08,ISSUED
SA251113950,3856 Commerce St,REMODEL,160740,2025-10-06,ISSUED
SA251113951,7662 Broadway,ADDITION,311367,2025-09-14,ISSUED
SA251113952,8045 Broadway,REMODEL,457647,2025-10-13,ISSUED
SA251113953,4314 San Pedro Ave,ADDITION,317794,2025-10-15,ISSUED
SA251113954,5793 Commerce St,NEW CONSTRUCTION,239079,2025-11-28,ISSUED
SA251113955,664 Houston St,ADDITION,396514,2025-09-05,ISSUED
SA251113956,237 Commerce St,NEW CONSTRUCTION,266786,2025-09-02,ISSUED
SA251113957,9554 Houston St,NEW CONSTRUCTION,170044,2025-10-04,ISSUED
SA251113958,8749 Commerce St,ADDITION,393215,2025-10-23,ISSUED
SA251113959,4695 San Pedro Ave,ADDITION,208988,2025-11-21,ISSUED
SA251113960,9042 San Pedro Ave,ADDITION,197758,2025-11-10,ISSUED
SA251113961,7326 San Pedro Ave,ADDITION,354302,2025-09-22,ISSUED
SA251113962,5202 Commerce St,REMODEL,189365,2025-09-10,ISSUED
SA251113963,1952 Broadway,REMODEL,89561,2025-10-24,ISSUED
SA251113964,6725 Broadway,REMODEL,220008,2025-09-12,ISSUED
SA251113965,4788 Houston St,ADDITION,302203,2025-10-05,ISSUED
SA251113966,5946 Houston St,NEW CONSTRUCTION,140548,2025-11-25,ISSUED
SA251113967,9501 Commerce St,ADDITION,327645,2025-09-22,ISSUED
SA251113968,4861 Broadway,REMODEL,333089,2025-10-03,ISSUED
SA251113969,5433 Broadway,NEW CONSTRUCTION,409919,2025-09-28,ISSUED
SA251113970,3612 Houston St,NEW CONSTRUCTION,474723,2025-11-21,ISSUED
SA251113971,8439 Broadway,NEW CONSTRUCTION,382560,2025-10-22,ISSUED
SA251113972,8696 Broadway,NEW CONSTRUCTION,323286,2025-10-15,ISSUED
SA251113973,2097 Commerce St,NEW CONSTRUCTION,317122,2025-11-27,ISSUED
SA251113974,2335 Broadway,ADDITION,176617,2025-10-02,ISSUED
SA251113975,4276 San Pedro Ave,ADDITION,261648,2025-09-19,ISSUED
SA251113976,4554 San Pedro Ave,REMODEL,186744,2025-10-26,ISSUED
SA251113977,4994 San Pedro Ave,REMODEL,155401,2025-11-23,ISSUED
SA251113978,6919 San Pedro Ave,ADDITION,68160,2025-10-04,ISSUED
SA251113979,9906 Commerce St,REMODEL,449621,2025-09-26,ISSUED
SA251113980,7785 Commerce St,NEW CONSTRUCTION,454248,2025-11-11,ISSUED
SA251113981,208 San Pedro Ave,NEW CONSTRUCTION,482893,2025-09-23,ISSUED
SA251113982,2039 Broadway,NEW CONSTRUCTION,201664,2025-11-09,ISSUED
SA251113983,8542 Broadway,NEW CONSTRUCTION,333244,2025-11-18,ISSUED
SA251113984,7528 Houston St,NEW CONSTRUCTION,193915,2025-10-23,ISSUED
SA251113985,8086 Broadway,NEW CONSTRUCTION,494963,2025-11-14,ISSUED
SA251113986,1957 Broadway,REMODEL,497052,2025-10-13,ISSUED
SA251113987,4237 Houston St,REMODEL,257880,2025-09-17,ISSUED
SA251113988,3812 Broadway,NEW CONSTRUCTION,262743,2025-11-25,ISSUED
SA251113989,4653 San Pedro Ave,ADDITION,65385,2025-10-26,ISSUED
SA251113990,5796 Broadway,NEW CONSTRUCTION,467438,2025-11-06,ISSUED
SA251113991,2222 Broadway,NEW CONSTRUCTION,482416,2025-09-15,ISSUED
SA251113992,1656 San Pedro Ave,REMODEL,440080,2025-09-30,ISSUED
SA251113993,9939 San Pedro Ave,REMODEL,258533,2025-11-07,ISSUED
SA251113994,5892 Commerce St,NEW CONSTRUCTION,404707,2025-11-28,ISSUED
SA251113995,9000 Broadway,NEW CONSTRUCTION,332519,2025-10-06,ISSUED
SA251113996,9592 Commerce St,NEW CONSTRUCTION,404262,2025-11-05,ISSUED
SA251113997,8599 Broadway,ADDITION,238200,2025-11-09,ISSUED
SA251113998,4167 Broadway,REMODEL,227181,2025-11-11,ISSUED
SA251113999,7119 Houston St,REMODEL,293269,2025-10-25,ISSUED
SA251114000,5702 Broadway,REMODEL,364476,2025-11-07,ISSUED
SA251114001,424 San Pedro Ave,ADDITION,448985,2025-09-06,ISSUED
SA251114002,5349 Broadway,NEW CONSTRUCTION,301293,2025-11-02,ISSUED
SA251114003,2498 Broadway,ADDITION,461751,2025-10-09,ISSUED
SA251114004,7753 San Pedro Ave,ADDITION,268896,2025-09-12,ISSUED
SA251114005,3326 Broadway,NEW CONSTRUCTION,310646,2025-10-29,ISSUED
SA251114006,3704 Commerce St,REMODEL,110084,2025-11-28,ISSUED
SA251114007,2505 Commerce St,REMODEL,432817,2025-10-10,ISSUED
SA251114008,9351 Commerce St,NEW CONSTRUCTION,216272,2025-11-19,ISSUED
SA251114009,6325 Broadway,NEW CONSTRUCTION,408721,2025-10-03,ISSUED
SA251114010,5056 San Pedro Ave,REMODEL,407070,2025-10-03,ISSUED
SA251114011,3769 San Pedro Ave,ADDITION,491939,2025-08-31,ISSUED
SA251114012,2829 Commerce St,ADDITION,312461,2025-10-29,ISSUED
SA251114013,6484 Houston St,ADDITION,227661,2025-10-15,ISSUED
SA251114014,479 Commerce St,NEW CONSTRUCTION,426379,2025-09-28,ISSUED
SA251114015,1015 Houston St,REMODEL,228043,2025-10-19,ISSUED
SA251114016,1566 Commerce St,REMODEL,67357,2025-09-01,ISSUED
SA251114017,4622 Broadway,NEW CONSTRUCTION,109050,2025-10-19,ISSUED
SA251114018,4925 Commerce St,REMODEL,116366,2025-10-22,ISSUED
SA251114019,2390 San Pedro Ave,REMODEL,482541,2025-11-16,ISSUED
SA251114020,8921 San Pedro Ave,ADDITION,381070,2025-11-07,ISSUED
SA251114021,6464 Broadway,ADDITION,72022,2025-10-19,ISSUED
SA251114022,1970 Broadway,ADDITION,201522,2025-08-31,ISSUED
SA251114023,9691 Broadway,REMODEL,463703,2025-10-24,ISSUED
SA251114024,8455 Houston St,NEW CONSTRUCTION,341515,2025-09-14,ISSUED
SA251114025,7057 Houston St,ADDITION,62057,2025-09-29,ISSUED
SA251114026,4101 Houston St,REMODEL,278996,2025-09-16,ISSUED
SA251114027,6640 Broadway,ADDITION,122833,2025-08-31,ISSUED
SA251114028,7282 Commerce St,ADDITION,330228,2025-10-09,ISSUED
SA251114029,4793 Houston St,ADDITION,118993,2025-09-10,ISSUED
SA251114030,6415 Commerce St,ADDITION,263787,2025-09-29,ISSUED
SA251114031,5445 Broadway,REMODEL,376516,2025-09-12,ISSUED
SA251114032,414 San Pedro Ave,ADDITION,194615,2025-11-09,ISSUED
SA251114033,1177 Commerce St,ADDITION,271606,2025-10-12,ISSUED
SA251114034,1640 Houston St,NEW CONSTRUCTION,240661,2025-09-05,ISSUED
SA251114035,3519 San Pedro Ave,ADDITION,131357,2025-11-18,ISSUED
SA251114036,4236 San Pedro Ave,ADDITION,417025,2025-11-09,ISSUED
SA251114037,1776 Houston St,REMODEL,118221,2025-11-14,ISSUED
SA251114038,5235 Broadway,ADDITION,68333,2025-11-25,ISSUED
SA251114039,9839 San Pedro Ave,REMODEL,348003,2025-09-22,ISSUED
SA251114040,7060 Houston St,REMODEL,61468,2025-09-24,ISSUED
SA251114041,4579 Commerce St,REMODEL,140323,2025-11-01,ISSUED
SA251114042,4819 Broadway,ADDITION,268938,2025-10-19,ISSUED
SA251114043,1508 Commerce St,NEW CONSTRUCTION,376009,2025-11-06,ISSUED
SA251114044,2867 Houston St,ADDITION,337577,2025-11-23,ISSUED
SA251114045,5060 Houston St,NEW CONSTRUCTION,120290,2025-10-25,ISSUED
SA251114046,4583 San Pedro Ave,ADDITION,424733,2025-10-10,ISSUED
SA251114047,7261 Commerce St,REMODEL,277909,2025-09-29,ISSUED
SA251114048,1162 Broadway,NEW CONSTRUCTION,448084,2025-10-25,ISSUED
SA251114049,9651 Broadway,NEW CONSTRUCTION,435068,2025-11-02,ISSUED
SA251114050,5387 Houston St,REMODEL,205058,2025-10-01,ISSUED
SA251114051,7795 Houston St,NEW CONSTRUCTION,64990,2025-09-18,ISSUED
SA251114052,956 Broadway,ADDITION,176843,2025-10-08,ISSUED
SA251114053,8640 Houston St,ADDITION,157670,2025-09-12,ISSUED
SA251114054,9676 San Pedro Ave,ADDITION,257598,2025-10-15,ISSUED
SA251114055,6129 Houston St,ADDITION,354205,2025-09-25,ISSUED
SA251114056,6297 Houston St,NEW CONSTRUCTION,124175,2025-11-24,ISSUED
SA251114057,5338 Broadway,NEW CONSTRUCTION,359710,2025-11-11,ISSUED
SA251114058,4620 Commerce St,ADDITION,408821,2025-09-17,ISSUED
SA251114059,5954 Broadway,ADDITION,228792,2025-10-19,ISSUED
SA251114060,4412 Houston St,ADDITION,168260,2025-09-18,ISSUED
SA251114061,282 Commerce St,REMODEL,297883,2025-11-04,ISSUED
SA251114062,5510 Commerce St,ADDITION,148318,2025-10-25,ISSUED
SA251114063,1698 San Pedro Ave,ADDITION,211916,2025-09-16,ISSUED
SA251114064,4550 Houston St,NEW CONSTRUCTION,211463,2025-10-29,ISSUED
SA251114065,3472 San Pedro Ave,ADDITION,397570,2025-09-09,ISSUED
SA251114066,3292 Broadway,REMODEL,282640,2025-10-07,ISSUED
SA251114067,6099 Houston St,REMODEL,87737,2025-09-01,ISSUED
SA251114068,3080 San Pedro Ave,NEW CONSTRUCTION,232469,2025-10-13,ISSUED
SA251114069,8594 Houston St,REMODEL,444006,2025-11-18,ISSUED
SA251114070,9185 San Pedro Ave,ADDITION,77330,2025-09-04,ISSUED
SA251114071,2528 Broadway,ADDITION,183650,2025-09-08,ISSUED
SA251114072,3260 Houston St,REMODEL,221974,2025-10-11,ISSUED
SA251114073,2143 Commerce St,ADDITION,237638,2025-10-05,ISSUED
SA251114074,3939 San Pedro Ave,ADDITION,135396,2025-11-18,ISSUED
SA251114075,1082 Houston St,NEW CONSTRUCTION,100447,2025-11-22,ISSUED
SA251114076,2455 Houston St,NEW CONSTRUCTION,120282,2025-09-03,ISSUED
SA251114077,445 San Pedro Ave,REMODEL,65861,2025-10-20,ISSUED
SA251114078,4479 San Pedro Ave,NEW CONSTRUCTION,498616,2025-11-05,ISSUED
SA251114079,1762 Commerce St,REMODEL,246271,2025-11-17,ISSUED
SA251114080,3592 San Pedro Ave,NEW CONSTRUCTION,117095,2025-11-09,ISSUED
SA251114081,2166 Broadway,NEW CONSTRUCTION,269355,2025-09-07,ISSUED
SA251114082,9841 Houston St,REMODEL,207968,2025-09-19,ISSUED
SA251114083,199 Broadway,ADDITION,141981,2025-11-16,ISSUED
SA251114084,3681 Commerce St,ADDITION,237536,2025-11-06,ISSUED
SA251114085,3276 Houston St,REMODEL,381790,2025-11-15,ISSUED
SA251114086,8560 Broadway,REMODEL,234645,2025-10-28,ISSUED
SA251114087,3636 San Pedro Ave,ADDITION,76269,2025-11-10,ISSUED
SA251114088,9808 Commerce St,NEW CONSTRUCTION,398910,2025-11-11,ISSUED
SA251114089,2459 Broadway,REMODEL,461716,2025-11-11,ISSUED
SA251114090,6893 San Pedro Ave,ADDITION,290632,2025-09-17,ISSUED
SA251114091,2027 San Pedro Ave,REMODEL,472316,2025-09-20,ISSUED
SA251114092,2916 San Pedro Ave,REMODEL,266443,2025-11-06,ISSUED
SA251114093,5637 Houston St,ADDITION,293279,2025-10-31,ISSUED
SA251114094,6350 Commerce St,REMODEL,458049,2025-10-16,ISSUED
SA251114095,3117 San Pedro Ave,ADDITION,458107,2025-10-13,ISSUED
SA251114096,2847 San Pedro Ave,ADDITION,75527,2025-09-16,ISSUED
SA251114097,4185 Broadway,ADDITION,162301,2025-09-15,ISSUED
SA251114098,4448 San Pedro Ave,NEW CONSTRUCTION,252113,2025-10-10,ISSUED
SA251114099,7556 Commerce St,ADDITION,371632,2025-10-05,ISSUED
SA251114100,9025 Broadway,REMODEL,106860,2025-09-04,ISSUED
SA251114101,9876 Broadway,REMODEL,475076,2025-09-27,ISSUED
SA251114102,9311 Commerce St,REMODEL,323497,2025-11-28,ISSUED
SA251114103,4272 Houston St,NEW CONSTRUCTION,303480,2025-09-16,ISSUED
SA251114104,3067 Houston St,NEW CONSTRUCTION,282792,2025-10-21,ISSUED
SA251114105,719 San Pedro Ave,NEW CONSTRUCTION,464669,2025-11-14,ISSUED
SA251114106,9209 Houston St,REMODEL,472504,2025-10-22,ISSUED
SA251114107,4192 Commerce St,ADDITION,356999,2025-11-12,ISSUED
SA251114108,9235 Houston St,ADDITION,270470,2025-10-25,ISSUED
SA251114109,8134 San Pedro Ave,NEW CONSTRUCTION,272655,2025-11-20,ISSUED
SA251114110,4952 Broadway,REMODEL,383792,2025-09-12,ISSUED
SA251114111,4104 Broadway,NEW CONSTRUCTION,230799,2025-09-13,ISSUED
SA251114112,9727 Houston St,REMODEL,280740,2025-10-05,ISSUED
SA251114113,8104 Commerce St,NEW CONSTRUCTION,221998,2025-11-08,ISSUED
SA251114114,6150 Broadway,ADDITION,343903,2025-10-03,ISSUED
SA251114115,6460 Houston St,ADDITION,393650,2025-09-26,ISSUED
SA251114116,3099 Houston St,NEW CONSTRUCTION,337486,2025-09-24,ISSUED
SA251114117,8739 Commerce St,NEW CONSTRUCTION,90602,2025-11-29,ISSUED
SA251114118,6897 Houston St,ADDITION,244858,2025-10-14,ISSUED
SA251114119,6209 Broadway,NEW CONSTRUCTION,79775,2025-09-03,ISSUED
SA251114120,330 Commerce St,ADDITION,338209,2025-11-29,ISSUED
SA251114121,9791 Houston St,REMODEL,403765,2025-11-23,ISSUED
SA251114122,3969 San Pedro Ave,NEW CONSTRUCTION,71157,2025-11-13,ISSUED
SA251114123,3441 Commerce St,NEW CONSTRUCTION,225319,2025-11-12,ISSUED
SA251114124,9071 Commerce St,NEW CONSTRUCTION,132088,2025-09-01,ISSUED
SA251114125,5306 Commerce St,ADDITION,464318,2025-10-22,ISSUED
SA251114126,4655 San Pedro Ave,REMODEL,343382,2025-11-15,ISSUED
SA251114127,3232 Commerce St,NEW CONSTRUCTION,238030,2025-10-31,ISSUED
SA251114128,4934 Commerce St,REMODEL,425414,2025-09-06,ISSUED
SA251114129,1253 San Pedro Ave,ADDITION,325039,2025-09-08,ISSUED
SA251114130,5668 Broadway,NEW CONSTRUCTION,257170,2025-09-14,ISSUED
SA251114131,1904 Broadway,ADDITION,88830,2025-10-08,ISSUED
SA251114132,9506 San Pedro Ave,NEW CONSTRUCTION,55446,2025-11-03,ISSUED
SA251114133,8408 San Pedro Ave,REMODEL,205503,2025-10-08,ISSUED
SA251114134,543 Commerce St,NEW CONSTRUCTION,295625,2025-09-08,ISSUED
SA251114135,5345 San Pedro Ave,REMODEL,183308,2025-09-08,ISSUED
SA251114136,3911 Houston St,NEW CONSTRUCTION,259598,2025-09-02,ISSUED
SA251114137,3907 Broadway,ADDITION,186041,2025-09-05,ISSUED
SA251114138,8504 San Pedro Ave,REMODEL,334880,2025-10-17,ISSUED
SA251114139,6758 San Pedro Ave,ADDITION,394050,2025-09-21,ISSUED
SA251114140,2634 Broadway,REMODEL,442188,2025-11-25,ISSUED
SA251114141,700 Broadway,NEW CONSTRUCTION,380246,2025-10-17,ISSUED
SA251114142,5847 Commerce St,NEW CONSTRUCTION,176564,2025-10-04,ISSUED
SA251114143,3189 Commerce St,ADDITION,306286,2025-10-28,ISSUED
SA251114144,4428 San Pedro Ave,NEW CONSTRUCTION,359736,2025-09-10,ISSUED
SA251114145,5084 Commerce St,REMODEL,354319,2025-09-28,ISSUED
SA251114146,4461 Houston St,ADDITION,388466,2025-11-09,ISSUED
SA251114147,5146 San Pedro Ave,ADDITION,129333,2025-11-01,ISSUED
SA251114148,9671 Commerce St,ADDITION,332460,2025-11-11,ISSUED
SA251114149,6894 Broadway,ADDITION,363583,2025-09-27,ISSUED
SA251114150,5872 Houston St,NEW CONSTRUCTION,414946,2025-10-13,ISSUED
SA251114151,8763 Broadway,ADDITION,238901,2025-10-03,ISSUED
SA251114152,3424 Broadway,NEW CONSTRUCTION,330027,2025-10-07,ISSUED
SA251114153,1096 Houston St,REMODEL,193720,2025-11-03,ISSUED
SA251114154,5639 San Pedro Ave,ADDITION,372853,2025-10-08,ISSUED
SA251114155,7520 Houston St,REMODEL,331887,2025-11-04,ISSUED
SA251114156,8316 Broadway,REMODEL,97742,2025-09-01,ISSUED
SA251114157,7929 Houston St,NEW CONSTRUCTION,360370,2025-09-17,ISSUED
SA251114158,3470 San Pedro Ave,REMODEL,365270,2025-11-03,ISSUED
SA251114159,1497 Broadway,REMODEL,128487,2025-09-23,ISSUED
SA251114160,7517 Houston St,REMODEL,407147,2025-10-15,ISSUED
SA251114161,7669 Broadway,REMODEL,209472,2025-11-03,ISSUED
SA251114162,8945 Broadway,NEW CONSTRUCTION,448209,2025-10-26,ISSUED
SA251114163,7794 Broadway,REMODEL,91875,2025-10-01,ISSUED
SA251114164,8778 Commerce St,ADDITION,315328,2025-11-26,ISSUED
SA251114165,3918 San Pedro Ave,NEW CONSTRUCTION,439803,2025-11-20,ISSUED
SA251114166,6346 Broadway,NEW CONSTRUCTION,367630,2025-11-17,ISSUED
SA251114167,2646 Commerce St,NEW CONSTRUCTION,222473,2025-11-17,ISSUED
SA251114168,248 Broadway,ADDITION,243764,2025-10-06,ISSUED
SA251114169,4948 San Pedro Ave,ADDITION,298284,2025-09-14,ISSUED
SA251114170,8896 Houston St,ADDITION,244734,2025-09-12,ISSUED
SA251114171,3373 Broadway,NEW CONSTRUCTION,136564,2025-10-28,ISSUED
SA251114172,707 Houston St,REMODEL,410316,2025-09-10,ISSUED
SA251114173,5177 Houston St,NEW CONSTRUCTION,152630,2025-11-17,ISSUED
SA251114174,1077 Broadway,NEW CONSTRUCTION,424151,2025-09-14,ISSUED
SA251114175,1542 Houston St,ADDITION,234547,2025-11-18,ISSUED
SA251114176,8596 San Pedro Ave,NEW CONSTRUCTION,348573,2025-09-15,ISSUED
SA251114177,9195 San Pedro Ave,NEW CONSTRUCTION,414096,2025-09-17,ISSUED
SA251114178,4250 San Pedro Ave,REMODEL,496169,2025-09-16,ISSUED
SA251114179,6278 Houston St,REMODEL,162872,2025-10-06,ISSUED
SA251114180,5390 San Pedro Ave,REMODEL,135845,2025-09-03,ISSUED
SA251114181,997 Commerce St,REMODEL,337689,2025-09-17,ISSUED
SA251114182,8772 San Pedro Ave,ADDITION,349976,2025-11-02,ISSUED
SA251114183,2699 Commerce St,NEW CONSTRUCTION,212717,2025-11-19,ISSUED
SA251114184,2046 Broadway,ADDITION,129374,2025-10-27,ISSUED
SA251114185,6561 Houston St,REMODEL,271628,2025-10-23,ISSUED
SA251114186,9856 Broadway,NEW CONSTRUCTION,122630,2025-11-17,ISSUED
SA251114187,1965 Houston St,ADDITION,328503,2025-09-09,ISSUED
SA251114188,252 Houston St,NEW CONSTRUCTION,75992,2025-09-22,ISSUED
SA251114189,9996 San Pedro Ave,REMODEL,258358,2025-10-04,ISSUED
SA251114190,5094 San Pedro Ave,NEW CONSTRUCTION,490155,2025-10-26,ISSUED
SA251114191,7470 Commerce St,NEW CONSTRUCTION,134833,2025-11-23,ISSUED
SA251114192,5287 Houston St,REMODEL,356774,2025-09-30,ISSUED
SA251114193,3007 Commerce St,ADDITION,434900,2025-10-24,ISSUED
SA251114194,4781 Houston St,NEW CONSTRUCTION,53783,2025-10-30,ISSUED
SA251114195,5898 Commerce St,ADDITION,371214,2025-10-05,ISSUED
SA251114196,3104 Commerce St,REMODEL,353373,2025-10-24,ISSUED
SA251114197,8373 Broadway,NEW CONSTRUCTION,315913,2025-10-12,ISSUED
SA251114198,8738 Broadway,ADDITION,423639,2025-10-23,ISSUED
SA251114199,3713 Broadway,REMODEL,341056,2025-11-28,ISSUED
SA251114200,899 San Pedro Ave,ADDITION,326658,2025-11-25,ISSUED
