permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
NSH251113593,2025-11-11,ELECTRICAL,Electrical Project,ELECTRICAL at 9546 Nolensville Pike,9546 Nolensville Pike,Nashville,37203,Martinez LLC,N/A,(615) 445-7245,7247,APPROVED,5
NSH251113594,2025-11-14,ROOFING,Roofing Project,ROOFING at 9981 Nolensville Pike,9981 Nolensville Pike,Nashville,37211,Miller Construction,Music City Construction,(615) 336-1932,38534,PENDING,35
NSH251113595,2025-11-21,ELECTRICAL,Electrical Project,ELECTRICAL at 9760 Dickerson Pike,9760 Dickerson Pike,Nashville,37203,Williams Ventures,N/A,(615) 928-2885,58847,PENDING,3
NSH251113596,2025-11-07,DEMOLITION,Demolition Project,DEMOLITION at 2806 Nolensville Pike,2806 Nolensville Pike,Nashville,37209,Thomas Enterprises,Volunteer State Contractors,N/A,85171,PENDING,22
NSH251113597,2025-11-24,ALTERATION,Alteration Project,ALTERATION at 1342 Woodland St,1342 Woodland St,Nashville,37205,Davis Investments,Green Hills Builders,(615) 519-7509,70718,APPROVED,4
NSH251113598,2025-11-25,COMMERCIAL,Commercial Project,COMMERCIAL at 807 Dickerson Pike,807 Dickerson Pike,Nashville,37208,Wilson Properties,Cumberland Construction Co,(615) 289-4994,1902851,FINAL,19
NSH251113599,2025-11-05,DEMOLITION,Demolition Project,DEMOLITION at 2519 Charlotte Ave,2519 Charlotte Ave,Nashville,37208,Wilson Properties,Nashville Builders LLC,(615) 805-3772,62585,PENDING,4
NSH251113600,2025-11-13,DEMOLITION,Demolition Project,DEMOLITION at 9471 Murfreesboro Pike,9471 Murfreesboro Pike,Nashville,37209,Davis Investments,Nashville Builders LLC,(615) 324-4956,85852,APPROVED,21
NSH251113601,2025-11-04,RESIDENTIAL,Residential Project,RESIDENTIAL at 9053 Charlotte Ave,9053 Charlotte Ave,Nashville,37212,Wilson Properties,Brentwood Builders Inc,(615) 854-8338,97464,APPROVED,34
NSH251113602,2025-11-10,COMMERCIAL,Commercial Project,COMMERCIAL at 5938 Church St,5938 Church St,Nashville,37204,Brown Holdings,Franklin Construction,(615) 728-2614,1475787,PENDING,21
NSH251113603,2025-11-11,DEMOLITION,Demolition Project,DEMOLITION at 1485 Lebanon Pike,1485 Lebanon Pike,Nashville,37215,Davis Investments,Music City Construction,(615) 365-1925,8956,APPROVED,22
NSH251113604,2025-11-09,PLUMBING,Plumbing Project,PLUMBING at 4040 Broadway,4040 Broadway,Nashville,37209,Davis Investments,Cumberland Construction Co,(615) 658-7098,7092,FINAL,21
NSH251113605,2025-11-03,ADDITION,Addition Project,ADDITION at 190 Broadway,190 Broadway,Nashville,37212,Wilson Properties,Tennessee Premier Builders,N/A,98146,APPROVED,20
NSH251113606,2025-11-11,ALTERATION,Alteration Project,ALTERATION at 3001 Broadway,3001 Broadway,Nashville,37203,Anderson Group,Cumberland Construction Co,N/A,66232,PENDING,7
NSH251113607,2025-11-25,REMODEL,Remodel Project,REMODEL at 2208 Dickerson Pike,2208 Dickerson Pike,Nashville,37201,Anderson Group,Music City Construction,(615) 972-5408,458612,ISSUED,1
NSH251013608,2025-10-31,RESIDENTIAL,Residential Project,RESIDENTIAL at 1280 West End Ave,1280 West End Ave,Nashville,37203,Miller Construction,Nashville Home Improvement,(615) 776-7494,42551,PENDING,21
NSH251113609,2025-11-02,REPAIR,Repair Project,REPAIR at 7078 Church St,7078 Church St,Nashville,37211,Brown Holdings,Franklin Construction,(615) 277-9768,88001,APPROVED,2
NSH251113610,2025-11-25,ALTERATION,Alteration Project,ALTERATION at 362 Dickerson Pike,362 Dickerson Pike,Nashville,37204,Thomas Enterprises,Green Hills Builders,N/A,28030,APPROVED,22
NSH251113611,2025-11-12,COMMERCIAL,Commercial Project,COMMERCIAL at 9186 Nolensville Pike,9186 Nolensville Pike,Nashville,37209,Davis Investments,Tennessee Premier Builders,(615) 868-3634,283446,APPROVED,4
NSH251113612,2025-11-19,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 851 Woodland St,851 Woodland St,Nashville,37215,Smith Development LLC,Nashville Builders LLC,(615) 549-2901,1338510,APPROVED,3
NSH251113613,2025-11-17,ALTERATION,Alteration Project,ALTERATION at 8703 Franklin Pike,8703 Franklin Pike,Nashville,37209,Smith Development LLC,Music City Construction,N/A,17185,FINAL,2
NSH251113614,2025-11-21,MECHANICAL,Mechanical Project,MECHANICAL at 132 Church St,132 Church St,Nashville,37203,Miller Construction,N/A,(615) 950-3434,31897,APPROVED,21
NSH251113615,2025-11-02,ADDITION,Addition Project,ADDITION at 7698 Dickerson Pike,7698 Dickerson Pike,Nashville,37212,Thomas Enterprises,Nashville Home Improvement,(615) 932-3072,419697,ISSUED,35
NSH251113616,2025-11-15,ADDITION,Addition Project,ADDITION at 7893 Lebanon Pike,7893 Lebanon Pike,Nashville,37215,Thomas Enterprises,Green Hills Builders,(615) 863-7235,197008,PENDING,6
NSH251113617,2025-11-12,COMMERCIAL,Commercial Project,COMMERCIAL at 2663 Hillsboro Pike,2663 Hillsboro Pike,Nashville,37209,Miller Construction,N/A,(615) 484-6693,498273,PENDING,22
NSH251113618,2025-11-21,COMMERCIAL,Commercial Project,COMMERCIAL at 5984 Broadway,5984 Broadway,Nashville,37201,Thomas Enterprises,N/A,(615) 427-1405,440154,FINAL,35
NSH251113619,2025-11-12,DEMOLITION,Demolition Project,DEMOLITION at 5029 Franklin Pike,5029 Franklin Pike,Nashville,37211,Johnson Properties,N/A,(615) 555-5890,70667,PENDING,2
NSH251113620,2025-11-18,ROOFING,Roofing Project,ROOFING at 324 Broadway,324 Broadway,Nashville,37201,Brown Holdings,Franklin Construction,N/A,88468,PENDING,3
NSH251113621,2025-11-21,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 2749 Nolensville Pike,2749 Nolensville Pike,Nashville,37215,Miller Construction,Nashville Home Improvement,(615) 771-8719,783167,ISSUED,6
NSH251113622,2025-11-27,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 4463 Broadway,4463 Broadway,Nashville,37211,Wilson Properties,Tennessee Premier Builders,(615) 985-5341,639272,PENDING,4
NSH251113623,2025-11-24,REMODEL,Remodel Project,REMODEL at 445 Woodland St,445 Woodland St,Nashville,37209,Wilson Properties,Volunteer State Contractors,(615) 370-1986,186149,PENDING,22
NSH251113624,2025-11-06,RESIDENTIAL,Residential Project,RESIDENTIAL at 8717 Church St,8717 Church St,Nashville,37211,Anderson Group,Nashville Home Improvement,(615) 278-9591,91470,PENDING,21
NSH251113625,2025-11-24,RESIDENTIAL,Residential Project,RESIDENTIAL at 4272 Broadway,4272 Broadway,Nashville,37208,Brown Holdings,N/A,N/A,84563,FINAL,33
NSH251113626,2025-11-26,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3940 Church St,3940 Church St,Nashville,37215,Davis Investments,East Nashville Construction,(615) 348-5458,1701107,ISSUED,20
NSH251113627,2025-11-01,REMODEL,Remodel Project,REMODEL at 2677 Charlotte Ave,2677 Charlotte Ave,Nashville,37203,Thomas Enterprises,East Nashville Construction,(615) 401-2999,421276,PENDING,33
NSH251113628,2025-11-18,REMODEL,Remodel Project,REMODEL at 6083 Church St,6083 Church St,Nashville,37206,Johnson Properties,Cumberland Construction Co,(615) 217-5785,277318,ISSUED,4
NSH251113629,2025-11-27,RESIDENTIAL,Residential Project,RESIDENTIAL at 1758 Woodland St,1758 Woodland St,Nashville,37206,Martinez LLC,Cumberland Construction Co,N/A,75409,PENDING,3
NSH251113630,2025-11-18,COMMERCIAL,Commercial Project,COMMERCIAL at 7691 Franklin Pike,7691 Franklin Pike,Nashville,37206,Anderson Group,N/A,(615) 648-6250,638173,PENDING,22
NSH251113631,2025-11-03,MECHANICAL,Mechanical Project,MECHANICAL at 1997 Woodland St,1997 Woodland St,Nashville,37208,Anderson Group,Music City Construction,(615) 794-5461,39483,FINAL,20
NSH251013632,2025-10-30,RESIDENTIAL,Residential Project,RESIDENTIAL at 9464 21st Ave,9464 21st Ave,Nashville,37205,Williams Ventures,Tennessee Premier Builders,N/A,12307,FINAL,35
NSH251113633,2025-11-07,DEMOLITION,Demolition Project,DEMOLITION at 3577 Dickerson Pike,3577 Dickerson Pike,Nashville,37209,Thomas Enterprises,Brentwood Builders Inc,N/A,13232,FINAL,22
NSH251113634,2025-11-12,ELECTRICAL,Electrical Project,ELECTRICAL at 5993 Church St,5993 Church St,Nashville,37203,Wilson Properties,Green Hills Builders,(615) 766-6630,80285,FINAL,1
NSH251013635,2025-10-30,MECHANICAL,Mechanical Project,MECHANICAL at 9865 Hillsboro Pike,9865 Hillsboro Pike,Nashville,37212,Williams Ventures,Volunteer State Contractors,(615) 320-8717,46486,PENDING,3
NSH251113636,2025-11-17,PLUMBING,Plumbing Project,PLUMBING at 4614 Dickerson Pike,4614 Dickerson Pike,Nashville,37208,Smith Development LLC,N/A,N/A,5928,PENDING,20
NSH251113637,2025-11-09,DEMOLITION,Demolition Project,DEMOLITION at 7903 Broadway,7903 Broadway,Nashville,37209,Martinez LLC,Cumberland Construction Co,(615) 515-3394,82120,PENDING,33
NSH251113638,2025-11-20,RESIDENTIAL,Residential Project,RESIDENTIAL at 2341 West End Ave,2341 West End Ave,Nashville,37204,Brown Holdings,Franklin Construction,(615) 734-4491,57513,PENDING,3
NSH251113639,2025-11-18,PLUMBING,Plumbing Project,PLUMBING at 9225 Hillsboro Pike,9225 Hillsboro Pike,Nashville,37206,Williams Ventures,Nashville Home Improvement,(615) 780-4243,86919,ISSUED,5
NSH251113640,2025-11-08,ELECTRICAL,Electrical Project,ELECTRICAL at 2220 Lebanon Pike,2220 Lebanon Pike,Nashville,37201,Davis Investments,Tennessee Premier Builders,(615) 455-4083,20903,ISSUED,21
NSH251013641,2025-10-30,REMODEL,Remodel Project,REMODEL at 9141 West End Ave,9141 West End Ave,Nashville,37215,Williams Ventures,East Nashville Construction,(615) 216-5515,223487,FINAL,1
NSH251113642,2025-11-02,ROOFING,Roofing Project,ROOFING at 6444 Nolensville Pike,6444 Nolensville Pike,Nashville,37211,Miller Construction,Nashville Home Improvement,(615) 627-9420,27396,PENDING,6
NSH251113643,2025-11-03,REMODEL,Remodel Project,REMODEL at 9242 Hillsboro Pike,9242 Hillsboro Pike,Nashville,37211,Martinez LLC,Brentwood Builders Inc,N/A,189245,APPROVED,21
NSH251113644,2025-11-16,PLUMBING,Plumbing Project,PLUMBING at 2511 Murfreesboro Pike,2511 Murfreesboro Pike,Nashville,37215,Martinez LLC,Brentwood Builders Inc,(615) 449-6345,81627,FINAL,20
NSH251113645,2025-11-17,ROOFING,Roofing Project,ROOFING at 7385 Franklin Pike,7385 Franklin Pike,Nashville,37205,Williams Ventures,N/A,(615) 310-4889,36445,FINAL,5
NSH251113646,2025-11-27,REMODEL,Remodel Project,REMODEL at 3204 Hillsboro Pike,3204 Hillsboro Pike,Nashville,37211,Miller Construction,Nashville Home Improvement,N/A,122468,FINAL,6
NSH251113647,2025-11-24,REPAIR,Repair Project,REPAIR at 7161 Woodland St,7161 Woodland St,Nashville,37206,Martinez LLC,Franklin Construction,N/A,66018,FINAL,20
NSH251113648,2025-11-22,ADDITION,Addition Project,ADDITION at 7801 Franklin Pike,7801 Franklin Pike,Nashville,37206,Smith Development LLC,Green Hills Builders,N/A,240537,PENDING,21
NSH251113649,2025-11-11,ADDITION,Addition Project,ADDITION at 337 Charlotte Ave,337 Charlotte Ave,Nashville,37211,Smith Development LLC,Nashville Builders LLC,(615) 383-3508,327149,APPROVED,4
NSH251113650,2025-11-09,ROOFING,Roofing Project,ROOFING at 8913 Church St,8913 Church St,Nashville,37205,Anderson Group,Franklin Construction,(615) 559-6895,81800,APPROVED,1
NSH251113651,2025-11-15,PLUMBING,Plumbing Project,PLUMBING at 6625 Lebanon Pike,6625 Lebanon Pike,Nashville,37204,Johnson Properties,Volunteer State Contractors,(615) 322-1386,49121,FINAL,20
NSH251113652,2025-11-27,DEMOLITION,Demolition Project,DEMOLITION at 2147 Franklin Pike,2147 Franklin Pike,Nashville,37212,Wilson Properties,Music City Construction,N/A,91663,ISSUED,4
NSH251113653,2025-11-23,REPAIR,Repair Project,REPAIR at 1818 Nolensville Pike,1818 Nolensville Pike,Nashville,37204,Wilson Properties,Green Hills Builders,(615) 856-1035,66974,FINAL,20
NSH251113654,2025-11-12,DEMOLITION,Demolition Project,DEMOLITION at 3317 Woodland St,3317 Woodland St,Nashville,37201,Miller Construction,N/A,N/A,78164,ISSUED,7
NSH251113655,2025-11-19,RESIDENTIAL,Residential Project,RESIDENTIAL at 6836 Woodland St,6836 Woodland St,Nashville,37206,Martinez LLC,Green Hills Builders,N/A,31101,APPROVED,20
NSH251113656,2025-11-03,REMODEL,Remodel Project,REMODEL at 3387 21st Ave,3387 21st Ave,Nashville,37212,Johnson Properties,Brentwood Builders Inc,(615) 310-2618,109088,FINAL,1
NSH251113657,2025-11-12,ROOFING,Roofing Project,ROOFING at 4409 Church St,4409 Church St,Nashville,37203,Thomas Enterprises,Green Hills Builders,(615) 731-9862,6836,PENDING,35
NSH251113658,2025-11-14,COMMERCIAL,Commercial Project,COMMERCIAL at 8758 Broadway,8758 Broadway,Nashville,37211,Wilson Properties,Franklin Construction,(615) 768-2767,609038,ISSUED,35
NSH251113659,2025-11-19,ALTERATION,Alteration Project,ALTERATION at 3509 Dickerson Pike,3509 Dickerson Pike,Nashville,37211,Smith Development LLC,Nashville Builders LLC,(615) 304-7236,47756,FINAL,6
NSH251113660,2025-11-15,ALTERATION,Alteration Project,ALTERATION at 3088 21st Ave,3088 21st Ave,Nashville,37212,Williams Ventures,Volunteer State Contractors,(615) 273-9839,32646,APPROVED,35
NSH251113661,2025-11-13,ADDITION,Addition Project,ADDITION at 1452 Lebanon Pike,1452 Lebanon Pike,Nashville,37204,Smith Development LLC,Green Hills Builders,(615) 649-1168,203953,FINAL,1
NSH251113662,2025-11-19,REMODEL,Remodel Project,REMODEL at 1884 Franklin Pike,1884 Franklin Pike,Nashville,37209,Davis Investments,Brentwood Builders Inc,N/A,267187,FINAL,6
NSH251113663,2025-11-01,REPAIR,Repair Project,REPAIR at 7487 Dickerson Pike,7487 Dickerson Pike,Nashville,37203,Anderson Group,Cumberland Construction Co,N/A,50054,PENDING,7
NSH251113664,2025-11-02,COMMERCIAL,Commercial Project,COMMERCIAL at 9768 Hillsboro Pike,9768 Hillsboro Pike,Nashville,37215,Williams Ventures,Brentwood Builders Inc,N/A,1025752,ISSUED,20
NSH251113665,2025-11-20,RESIDENTIAL,Residential Project,RESIDENTIAL at 3046 Nolensville Pike,3046 Nolensville Pike,Nashville,37211,Williams Ventures,East Nashville Construction,(615) 979-5793,44945,PENDING,4
NSH251013666,2025-10-30,COMMERCIAL,Commercial Project,COMMERCIAL at 4629 Nolensville Pike,4629 Nolensville Pike,Nashville,37215,Anderson Group,N/A,(615) 652-9088,877351,FINAL,3
NSH251113667,2025-11-01,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1984 Murfreesboro Pike,1984 Murfreesboro Pike,Nashville,37203,Martinez LLC,Cumberland Construction Co,(615) 567-7413,528853,FINAL,1
NSH251013668,2025-10-31,REPAIR,Repair Project,REPAIR at 8789 Hillsboro Pike,8789 Hillsboro Pike,Nashville,37212,Thomas Enterprises,Cumberland Construction Co,(615) 455-9383,17757,FINAL,7
NSH251113669,2025-11-02,PLUMBING,Plumbing Project,PLUMBING at 1166 21st Ave,1166 21st Ave,Nashville,37215,Anderson Group,N/A,(615) 262-8914,60338,ISSUED,35
NSH251113670,2025-11-22,REMODEL,Remodel Project,REMODEL at 4863 Woodland St,4863 Woodland St,Nashville,37215,Williams Ventures,Music City Construction,(615) 578-1415,418867,APPROVED,21
NSH251113671,2025-11-28,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 9759 21st Ave,9759 21st Ave,Nashville,37206,Johnson Properties,N/A,(615) 825-9340,1475318,PENDING,20
NSH251113672,2025-11-01,ALTERATION,Alteration Project,ALTERATION at 2773 Hillsboro Pike,2773 Hillsboro Pike,Nashville,37206,Thomas Enterprises,Volunteer State Contractors,(615) 827-1538,93771,PENDING,21
NSH251113673,2025-11-05,COMMERCIAL,Commercial Project,COMMERCIAL at 6786 Church St,6786 Church St,Nashville,37209,Martinez LLC,Nashville Builders LLC,(615) 677-9822,1927620,ISSUED,6
NSH251113674,2025-11-28,ALTERATION,Alteration Project,ALTERATION at 1017 Broadway,1017 Broadway,Nashville,37203,Williams Ventures,Music City Construction,(615) 980-3366,13504,ISSUED,7
NSH251113675,2025-11-09,REPAIR,Repair Project,REPAIR at 7672 West End Ave,7672 West End Ave,Nashville,37203,Anderson Group,Nashville Builders LLC,N/A,26256,APPROVED,6
NSH251113676,2025-11-09,MECHANICAL,Mechanical Project,MECHANICAL at 2920 Dickerson Pike,2920 Dickerson Pike,Nashville,37206,Smith Development LLC,N/A,N/A,85260,PENDING,21
NSH251113677,2025-11-05,PLUMBING,Plumbing Project,PLUMBING at 9927 Charlotte Ave,9927 Charlotte Ave,Nashville,37208,Miller Construction,Volunteer State Contractors,(615) 745-9209,79447,PENDING,34
NSH251113678,2025-11-26,RESIDENTIAL,Residential Project,RESIDENTIAL at 7985 Franklin Pike,7985 Franklin Pike,Nashville,37209,Johnson Properties,Green Hills Builders,(615) 998-2112,78241,ISSUED,7
NSH251113679,2025-11-04,REMODEL,Remodel Project,REMODEL at 2409 Murfreesboro Pike,2409 Murfreesboro Pike,Nashville,37211,Thomas Enterprises,Nashville Home Improvement,(615) 433-2772,290780,ISSUED,1
NSH251113680,2025-11-08,ELECTRICAL,Electrical Project,ELECTRICAL at 8949 Church St,8949 Church St,Nashville,37205,Davis Investments,Music City Construction,(615) 545-7165,82349,FINAL,19
NSH251113681,2025-11-11,ALTERATION,Alteration Project,ALTERATION at 2718 Dickerson Pike,2718 Dickerson Pike,Nashville,37204,Johnson Properties,Volunteer State Contractors,(615) 730-9025,83892,PENDING,22
NSH251113682,2025-11-18,REPAIR,Repair Project,REPAIR at 3803 Charlotte Ave,3803 Charlotte Ave,Nashville,37204,Davis Investments,Tennessee Premier Builders,(615) 899-6401,46935,PENDING,3
NSH251113683,2025-11-26,ELECTRICAL,Electrical Project,ELECTRICAL at 2679 Dickerson Pike,2679 Dickerson Pike,Nashville,37211,Wilson Properties,N/A,(615) 650-1473,67501,ISSUED,6
NSH251113684,2025-11-11,DEMOLITION,Demolition Project,DEMOLITION at 3402 Church St,3402 Church St,Nashville,37215,Anderson Group,Nashville Builders LLC,(615) 681-1672,63144,PENDING,7
NSH251113685,2025-11-16,ALTERATION,Alteration Project,ALTERATION at 5680 Franklin Pike,5680 Franklin Pike,Nashville,37201,Brown Holdings,N/A,(615) 764-2147,26141,FINAL,4
NSH251113686,2025-11-15,REPAIR,Repair Project,REPAIR at 4783 Lebanon Pike,4783 Lebanon Pike,Nashville,37211,Davis Investments,N/A,(615) 220-1147,84562,PENDING,19
NSH251113687,2025-11-18,RESIDENTIAL,Residential Project,RESIDENTIAL at 6209 Franklin Pike,6209 Franklin Pike,Nashville,37208,Smith Development LLC,Nashville Builders LLC,(615) 754-9740,50417,ISSUED,33
NSH251113688,2025-11-27,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 537 Broadway,537 Broadway,Nashville,37215,Smith Development LLC,Cumberland Construction Co,(615) 912-9213,685889,PENDING,3
NSH251013689,2025-10-31,REPAIR,Repair Project,REPAIR at 4901 Charlotte Ave,4901 Charlotte Ave,Nashville,37206,Martinez LLC,N/A,N/A,59482,FINAL,19
NSH251113690,2025-11-02,COMMERCIAL,Commercial Project,COMMERCIAL at 3688 Nolensville Pike,3688 Nolensville Pike,Nashville,37204,Thomas Enterprises,N/A,N/A,243157,PENDING,6
NSH251113691,2025-11-14,ROOFING,Roofing Project,ROOFING at 7897 Church St,7897 Church St,Nashville,37211,Brown Holdings,Green Hills Builders,(615) 942-9456,52345,PENDING,6
NSH251113692,2025-11-14,RESIDENTIAL,Residential Project,RESIDENTIAL at 1820 Broadway,1820 Broadway,Nashville,37201,Smith Development LLC,Tennessee Premier Builders,(615) 533-8280,39722,FINAL,21
NSH251113693,2025-11-10,DEMOLITION,Demolition Project,DEMOLITION at 1073 Woodland St,1073 Woodland St,Nashville,37209,Wilson Properties,Cumberland Construction Co,N/A,80485,APPROVED,22
NSH251113694,2025-11-12,REMODEL,Remodel Project,REMODEL at 4079 Dickerson Pike,4079 Dickerson Pike,Nashville,37215,Johnson Properties,Franklin Construction,(615) 729-7121,244764,PENDING,34
NSH251113695,2025-11-07,ALTERATION,Alteration Project,ALTERATION at 8763 Broadway,8763 Broadway,Nashville,37215,Williams Ventures,N/A,N/A,6541,APPROVED,6
NSH251113696,2025-11-14,DEMOLITION,Demolition Project,DEMOLITION at 3908 Broadway,3908 Broadway,Nashville,37212,Wilson Properties,N/A,(615) 856-8857,79263,FINAL,22
NSH251113697,2025-11-11,ALTERATION,Alteration Project,ALTERATION at 4296 West End Ave,4296 West End Ave,Nashville,37211,Johnson Properties,Green Hills Builders,(615) 934-5742,87696,APPROVED,5
NSH251113698,2025-11-16,PLUMBING,Plumbing Project,PLUMBING at 761 21st Ave,761 21st Ave,Nashville,37204,Martinez LLC,N/A,(615) 762-6796,91063,PENDING,22
NSH251113699,2025-11-18,REPAIR,Repair Project,REPAIR at 8506 Lebanon Pike,8506 Lebanon Pike,Nashville,37203,Smith Development LLC,Volunteer State Contractors,N/A,43756,ISSUED,4
NSH251113700,2025-11-21,REPAIR,Repair Project,REPAIR at 2447 Nolensville Pike,2447 Nolensville Pike,Nashville,37215,Davis Investments,Music City Construction,(615) 869-3834,64426,FINAL,4
NSH251113701,2025-11-14,REMODEL,Remodel Project,REMODEL at 9846 Dickerson Pike,9846 Dickerson Pike,Nashville,37205,Thomas Enterprises,N/A,(615) 705-9453,61511,FINAL,22
NSH251013702,2025-10-29,REPAIR,Repair Project,REPAIR at 2897 Murfreesboro Pike,2897 Murfreesboro Pike,Nashville,37212,Wilson Properties,Music City Construction,(615) 512-9681,89743,APPROVED,1
NSH251113703,2025-11-26,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3587 Church St,3587 Church St,Nashville,37209,Martinez LLC,Franklin Construction,(615) 988-9947,589187,APPROVED,19
NSH251013704,2025-10-30,REPAIR,Repair Project,REPAIR at 322 21st Ave,322 21st Ave,Nashville,37208,Miller Construction,Green Hills Builders,(615) 310-2844,78838,FINAL,33
NSH251113705,2025-11-21,RESIDENTIAL,Residential Project,RESIDENTIAL at 5496 West End Ave,5496 West End Ave,Nashville,37203,Smith Development LLC,Green Hills Builders,N/A,61150,ISSUED,5
NSH251113706,2025-11-15,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 344 Hillsboro Pike,344 Hillsboro Pike,Nashville,37201,Thomas Enterprises,East Nashville Construction,(615) 595-6826,1417183,PENDING,3
NSH251013707,2025-10-29,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3792 Broadway,3792 Broadway,Nashville,37204,Miller Construction,Music City Construction,N/A,1101202,APPROVED,19
NSH251113708,2025-11-27,RESIDENTIAL,Residential Project,RESIDENTIAL at 2163 Charlotte Ave,2163 Charlotte Ave,Nashville,37208,Davis Investments,Tennessee Premier Builders,(615) 536-9915,62553,APPROVED,4
NSH251113709,2025-11-08,ALTERATION,Alteration Project,ALTERATION at 5145 Dickerson Pike,5145 Dickerson Pike,Nashville,37211,Miller Construction,Nashville Builders LLC,N/A,40863,ISSUED,20
NSH251113710,2025-11-28,ADDITION,Addition Project,ADDITION at 7494 Charlotte Ave,7494 Charlotte Ave,Nashville,37203,Thomas Enterprises,Nashville Builders LLC,N/A,361195,APPROVED,4
NSH251113711,2025-11-14,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 2425 Franklin Pike,2425 Franklin Pike,Nashville,37204,Williams Ventures,N/A,N/A,256622,FINAL,19
NSH251113712,2025-11-25,COMMERCIAL,Commercial Project,COMMERCIAL at 1038 Woodland St,1038 Woodland St,Nashville,37212,Anderson Group,Franklin Construction,(615) 808-3536,1879444,ISSUED,21
NSH251113713,2025-11-10,COMMERCIAL,Commercial Project,COMMERCIAL at 1620 Charlotte Ave,1620 Charlotte Ave,Nashville,37206,Wilson Properties,Cumberland Construction Co,(615) 276-4594,496394,APPROVED,22
NSH251113714,2025-11-08,PLUMBING,Plumbing Project,PLUMBING at 4627 Lebanon Pike,4627 Lebanon Pike,Nashville,37208,Brown Holdings,Music City Construction,N/A,52146,APPROVED,35
NSH251113715,2025-11-24,COMMERCIAL,Commercial Project,COMMERCIAL at 1627 West End Ave,1627 West End Ave,Nashville,37201,Williams Ventures,Nashville Home Improvement,(615) 449-3572,1540266,ISSUED,4
NSH251113716,2025-11-08,DEMOLITION,Demolition Project,DEMOLITION at 3297 Broadway,3297 Broadway,Nashville,37212,Martinez LLC,East Nashville Construction,(615) 620-3197,56200,PENDING,19
NSH251113717,2025-11-09,ALTERATION,Alteration Project,ALTERATION at 3289 Murfreesboro Pike,3289 Murfreesboro Pike,Nashville,37206,Anderson Group,Nashville Builders LLC,(615) 962-2438,9158,APPROVED,33
NSH251113718,2025-11-02,RESIDENTIAL,Residential Project,RESIDENTIAL at 9279 Hillsboro Pike,9279 Hillsboro Pike,Nashville,37201,Johnson Properties,Green Hills Builders,N/A,90121,ISSUED,33
NSH251113719,2025-11-13,DEMOLITION,Demolition Project,DEMOLITION at 6346 Hillsboro Pike,6346 Hillsboro Pike,Nashville,37204,Smith Development LLC,Cumberland Construction Co,(615) 863-5270,18042,APPROVED,20
NSH251113720,2025-11-23,ELECTRICAL,Electrical Project,ELECTRICAL at 7154 Lebanon Pike,7154 Lebanon Pike,Nashville,37209,Johnson Properties,N/A,(615) 359-1232,95688,FINAL,21
NSH251113721,2025-11-15,RESIDENTIAL,Residential Project,RESIDENTIAL at 2183 Dickerson Pike,2183 Dickerson Pike,Nashville,37209,Miller Construction,Brentwood Builders Inc,(615) 469-2545,8842,ISSUED,35
NSH251113722,2025-11-17,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1850 21st Ave,1850 21st Ave,Nashville,37205,Williams Ventures,Green Hills Builders,(615) 601-8521,615809,FINAL,5
NSH251113723,2025-11-27,ADDITION,Addition Project,ADDITION at 6928 Murfreesboro Pike,6928 Murfreesboro Pike,Nashville,37204,Brown Holdings,Nashville Builders LLC,(615) 911-2475,188745,ISSUED,2
NSH251113724,2025-11-01,PLUMBING,Plumbing Project,PLUMBING at 3547 Broadway,3547 Broadway,Nashville,37201,Martinez LLC,Nashville Home Improvement,(615) 714-7954,62699,PENDING,21
NSH251113725,2025-11-07,MECHANICAL,Mechanical Project,MECHANICAL at 6543 Franklin Pike,6543 Franklin Pike,Nashville,37211,Johnson Properties,Music City Construction,N/A,54514,FINAL,22
NSH251113726,2025-11-11,ROOFING,Roofing Project,ROOFING at 2253 Franklin Pike,2253 Franklin Pike,Nashville,37206,Miller Construction,Cumberland Construction Co,N/A,99190,ISSUED,5
NSH251113727,2025-11-12,RESIDENTIAL,Residential Project,RESIDENTIAL at 6570 Murfreesboro Pike,6570 Murfreesboro Pike,Nashville,37215,Williams Ventures,Brentwood Builders Inc,(615) 830-2592,45621,APPROVED,21
NSH251113728,2025-11-20,REMODEL,Remodel Project,REMODEL at 8146 Broadway,8146 Broadway,Nashville,37204,Davis Investments,Volunteer State Contractors,N/A,227515,ISSUED,34
NSH251113729,2025-11-21,ADDITION,Addition Project,ADDITION at 1119 West End Ave,1119 West End Ave,Nashville,37212,Smith Development LLC,Music City Construction,(615) 347-9728,138496,PENDING,20
